Vine,Tray,TrayFruit,FruitID,ShootID,VineShoot,FruitPos,Flowering,Sub-T Leaf,Height,Notes,Seed count,FAST_Date,OrchName,ExptName,Cultivar,TmtNAME,BlockNAME,PlotNAME,Location,FrtWt,DishID,FWslice,DWslice,L1,Chroma1,Hue1,L2,Chroma2,Hue2,Firm1,Firm2,SSC1,SSC2,DM,avHue,avFirm,avSSC,Comments
4,174,13,40245,87,40087,1,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,174,,123.02,D0482,5.0,1.0,70.1,29.7,100.5,70.2,28.7,100.0,6.0,6.2,13.2,,19.2,100.3,6.1,13.2,
4,174,14,40246,87,40087,2,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,174,,116.20,D0483,4.7,0.9,70.2,27.0,100.4,69.5,25.4,100.2,6.1,5.5,13.0,,18.5,100.3,5.8,13,
4,174,15,40247,87,40087,3,y,l,-30,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,174,,113.15,D0484,4.5,0.8,67.7,28.8,99.1,64.7,28.5,99.8,5.7,5.4,13.0,,18.0,99.5,5.6,13,
4,174,16,40248,87,40087,4,w,l,-30,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,174,,94.93,D0485,3.8,0.7,69.5,32.7,101.6,69.5,27.5,100.7,5.5,5.5,12.3,,17.7,101.2,5.5,12.3,
4,174,17,40249,90,40090,1,y,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,174,,181.26,D0486,6.4,1.2,67.0,27.5,101.2,70.5,25.5,100.2,7.7,6.3,13.2,,19.3,100.7,7.0,13.2,
4,174,18,40250,90,40090,2,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,174,,150.48,D0487,6.2,1.2,73.1,25.1,100.5,73.7,22.8,98.7,7.4,7.1,11.2,,19.2,99.6,7.3,11.2,
4,175,1,40251,90,40090,3,y,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,175,,153.83,D0579,5.5,1.1,72.8,22.5,100.1,70.5,24.6,100.4,5.4,4.9,14.0,,19.5,100.3,5.1,14,
4,175,2,40252,90,40090,4,y,l,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,175,,155.38,D0580,5.3,1.0,73.0,20.5,99.2,73.0,24.7,100.4,6.3,7.0,13.0,,19.1,99.8,6.7,13,
4,175,3,40253,90,40090,5,y,l,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,175,,145.30,D0581,6.1,1.2,75.4,23.9,100.9,75.2,22.3,100.4,6.2,8.2,11.0,,19.0,100.7,7.2,11,
4,175,4,40254,91,40091,1,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,175,,133.46,D0582,4.9,1.0,69.7,20.8,99.4,70.4,25.0,98.3,6.6,5.9,13.9,,19.8,98.9,6.2,13.9,
4,175,5,40255,91,40091,2,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,175,,138.89,D0583,5.6,1.1,71.6,21.9,100.1,73.2,25.8,99.0,7.9,6.2,12.7,,19.7,99.6,7.0,12.7,
4,175,6,40256,91,40091,3,y,l,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,175,,124.51,D0584,5.2,1.0,74.2,26.0,100.5,73.5,25.2,100.4,6.0,5.4,11.0,,19.2,100.5,5.7,11,
4,175,7,40257,91,40091,4,y,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,175,,140.16,D0585,5.3,1.0,74.7,22.3,99.9,72.3,23.0,99.7,6.2,5.8,12.0,,19.2,99.8,6.0,12,
4,175,8,40258,91,40091,5,y,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,175,,122.67,D0586,4.9,0.9,72.4,24.2,99.1,73.9,23.3,99.9,7.7,6.6,11.4,,18.9,99.5,7.2,11.4,
4,175,9,40259,91,40091,6,w,l,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,175,,132.31,D0587,4.6,0.9,73.5,22.9,100.5,74.3,22.5,99.3,7.2,6.4,11.5,,19.0,99.9,6.8,11.5,
4,175,10,40260,92,40092,1,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,175,,138.78,D0588,4.2,0.8,64.1,28.3,100.5,62.9,28.1,98.0,2.6,2.5,15.5,,19.5,99.3,2.5,15.5,
4,175,11,40261,92,40092,2,w,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,175,,128.21,D0589,4.0,0.8,63.1,22.2,99.9,61.7,22.1,99.9,2.1,2.0,17.0,,20.4,99.9,2.0,17,
4,175,12,40262,92,40092,3,w,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,175,,129.19,D0590,4.2,0.9,64.8,24.0,99.7,63.9,23.9,100.0,2.1,2.4,16.4,,20.1,99.9,2.2,16.4,
4,175,13,40263,93,40093,1,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,175,,112.73,D0591,4.5,0.9,67.6,23.4,99.7,66.5,24.3,97.6,4.1,4.4,15.0,,19.5,98.7,4.2,15,
4,175,14,40264,93,40093,2,w,n,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,175,,114.97,D0578,4.4,0.9,70.0,24.2,98.6,67.5,25.8,101.0,4.7,4.8,14.0,,19.4,99.8,4.8,14,
4,175,15,40265,93,40093,3,w,l,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,175,,119.89,D0592,4.2,0.8,62.5,24.8,99.2,67.6,25.1,100.2,4.2,3.5,15.2,,19.6,99.7,3.9,15.2,
4,175,16,40266,94,40094,1,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,175,,166.64,D0593,5.9,1.2,68.5,25.0,100.1,68.9,23.2,99.9,5.1,4.8,15.0,,19.6,100.0,4.9,15,
4,175,17,40267,94,40094,2,y,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,175,,144.67,D0594,4.9,1.0,64.7,21.1,98.7,68.3,23.9,101.2,4.3,4.2,15.1,,19.3,100.0,4.3,15.1,
4,175,18,40268,94,40094,3,w,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,175,,126.23,D0595,4.3,0.8,66.5,27.5,97.9,69.7,22.5,99.8,5.9,5.3,14.9,,19.5,98.9,5.6,14.9,
4,176,1,40269,95,40095,1,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,176,,154.24,D3001,5.6,1.1,69.7,23.6,99.5,72.2,23.0,99.4,6.4,6.1,14.0,,19.4,99.5,6.3,14,
4,176,2,40270,95,40095,2,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,176,,137.79,D3002,5.1,1.0,69.4,24.4,99.3,69.3,24.3,99.7,5.4,5.6,14.8,,19.4,99.5,5.5,14.8,
4,176,3,40271,95,40095,3,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,176,,142.63,D3003,5.0,1.0,68.5,28.0,99.9,69.6,25.0,100.1,5.7,5.9,14.1,,19.2,100.0,5.8,14.1,
4,176,4,40272,96,40096,1,y,n,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,176,,146.09,D3004,5.4,1.0,65.7,20.0,99.6,61.6,23.7,98.7,4.1,4.1,15.0,,18.8,99.2,4.1,15,
4,176,5,40273,96,40096,2,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,176,,123.37,D3005,5.1,0.8,71.7,23.5,100.0,72.5,22.9,99.5,6.7,7.4,11.5,,16.5,99.8,7.0,11.5,
4,176,6,40274,96,40096,3,y,l,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,176,,141.52,D3006,4.8,0.9,66.7,27.3,99.4,66.8,24.8,100.1,3.8,5.2,15.0,,19.0,99.8,4.5,15,
4,176,7,40275,96,40096,4,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,176,,136.89,D3007,4.4,0.9,62.4,24.0,99.0,62.0,23.2,99.0,2.8,2.4,16.1,,19.4,99.0,2.6,16.1,
4,176,8,40276,96,40096,5,y,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,176,,114.64,D3008,4.1,0.8,58.4,22.7,100.4,59.3,21.3,100.2,1.9,1.6,16.2,,18.6,100.3,1.8,16.2,
4,176,9,40277,97,40097,1,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,176,,115.76,D3009,4.0,0.8,60.5,23.5,100.1,62.1,22.1,100.5,3.6,3.2,16.0,,18.8,100.3,3.4,16,
4,176,10,40278,98,40098,1,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,176,,194.73,D3010,6.5,1.3,64.4,23.6,99.2,67.1,24.9,100.7,4.2,3.2,15.0,,19.6,100.0,3.7,15,
4,176,11,40279,98,40098,2,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,176,,155.73,D3011,5.6,1.1,68.1,22.8,100.2,68.8,25.6,99.9,5.7,5.1,14.3,,19.2,100.1,5.4,14.3,
4,176,12,40280,98,40098,3,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,176,,138.92,D3012,4.3,0.9,62.8,21.7,99.0,60.9,19.4,99.4,1.8,2.0,16.7,,20.1,99.2,1.9,16.7,
4,176,13,40281,98,40098,4,y,l,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,176,,111.90,D3013,4.0,0.8,64.0,19.1,100.0,61.1,20.2,100.1,3.0,3.0,15.8,,18.8,100.1,3.0,15.8,
4,176,14,40282,99,40099,1,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,176,,143.38,D3014,4.8,0.9,68.7,22.4,99.9,69.5,20.8,97.6,5.8,5.9,14.9,,19.0,98.8,5.8,14.9,
4,176,15,40283,99,40099,2,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,176,,136.41,D3015,4.9,0.9,60.8,24.0,98.7,62.4,23.3,99.6,3.4,2.8,16.1,,18.9,99.2,3.1,16.1,
4,176,16,40284,99,40099,3,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,176,,144.67,D3016,4.6,0.9,64.7,23.7,99.6,65.2,23.7,99.7,4.2,3.6,16.0,,19.4,99.7,3.9,16,
4,176,17,40285,99,40099,4,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,176,,151.02,D3017,5.9,1.1,63.1,24.9,99.7,64.4,23.5,99.3,4.3,3.4,15.3,,19.1,99.5,3.8,15.3,
4,176,18,40286,99,40099,5,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,176,,155.55,D3018,5.0,1.0,62.1,28.3,98.9,62.6,24.6,100.3,2.7,1.9,16.0,,19.1,99.6,2.3,16,
4,177,1,40287,101,40101,1,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,177,,128.28,D1519,8.7,1.7,66.4,22.4,100.1,69.9,25.3,100.4,7.0,5.7,14.0,,19.0,100.3,6.3,14,
4,177,2,40288,102,40102,1,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,177,,134.45,D1520,10.4,2.0,68.6,29.7,100.2,69.7,22.4,99.4,5.8,5.2,14.9,,19.1,99.8,5.5,14.916,
4,177,3,40289,102,40102,2,y,l,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,177,,135.51,D1521,9.9,2.0,63.5,21.9,99.3,64.4,23.6,99.0,3.7,3.0,16.0,,19.6,99.2,3.4,16,
4,177,4,40290,102,40102,3,w,n,-20,,x,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,177,,104.97,D1522,7.0,1.3,61.0,27.6,99.2,61.7,26.9,99.8,3.8,3.2,15.5,,18.2,99.5,3.5,15.5,
4,177,5,40291,103,40103,1,y,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,177,,149.49,D1523,8.9,1.7,59.7,22.4,99.2,60.6,21.7,99.8,4.2,2.6,15.8,,19.3,99.5,3.4,15.8,
4,177,6,40292,104,40104,1,y,m,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,177,,161.87,D1524,9.9,1.9,59.7,22.4,98.8,61.3,23.3,99.3,2.2,2.1,16.1,,19.1,99.1,2.2,16.1,
4,177,7,40293,104,40104,2,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,177,,148.93,D1525,8.4,1.6,64.7,24.7,98.3,65.1,24.8,98.5,4.3,4.0,15.1,,19.2,98.4,4.1,15.1,
4,177,8,40294,104,40104,3,y,l,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,177,,178.33,D1526,10.8,2.1,68.2,22.4,98.5,66.9,24.1,98.8,4.7,4.8,14.3,,19.5,98.7,4.7,14.3,
4,177,9,40295,105,40105,1,w,l,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,177,,109.48,D1527,7.6,1.4,63.9,25.9,99.9,64.0,25.5,100.1,3.4,3.1,15.0,,18.6,100.0,3.2,15,
4,177,10,40296,106,40106,1,y,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,177,,131.77,D1528,8.0,1.6,62.7,22.6,99.7,61.8,25.3,97.8,2.1,2.1,16.8,,20.2,98.8,2.1,16.8,
4,177,11,40297,107,40107,1,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,177,,145.71,D1529,9.2,1.8,69.8,30.0,100.7,67.4,27.3,100.1,5.6,4.6,14.4,,19.7,100.4,5.1,14.39,
4,177,12,40298,107,40107,2,y,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,177,,126.33,D1530,8.2,1.6,66.4,25.5,98.9,68.9,25.0,99.9,5.7,5.3,13.8,,18.9,99.4,5.5,13.8,
4,177,13,40299,107,40107,3,y,m,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,177,,120.17,D1531,7.3,1.4,61.6,25.5,99.6,66.2,24.7,100.5,3.9,3.7,15.0,,19.0,100.1,3.8,15,
4,177,14,40300,108,40108,1,y,m,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,177,,143.98,D1532,9.1,1.8,68.5,26.8,99.4,67.7,26.4,99.0,3.8,4.2,15.1,,19.3,99.2,4.0,15.1,
4,177,15,40301,108,40108,2,y,l,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,177,,151.56,D1533,7.9,1.6,62.9,25.5,99.3,63.4,23.2,99.6,2.3,2.4,16.2,,19.6,99.5,2.3,16.2,
4,177,16,40302,108,40108,3,y,l,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,177,,144.38,D1534,7.9,1.6,64.1,23.5,99.2,64.4,25.1,99.1,2.5,2.5,16.3,,19.7,99.2,2.5,16.3,
4,177,17,40303,109,40109,1,w,m,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,177,,123.98,D1535,8.8,1.7,65.8,25.9,99.4,64.8,27.7,99.0,3.7,3.5,15.5,,18.9,99.2,3.6,15.5,
4,177,18,40304,109,40109,2,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,177,,170.31,D1536,9.7,1.9,70.0,22.6,99.5,69.6,24.3,100.4,5.6,5.1,14.0,,19.1,100.0,5.3,14,
4,178,1,40305,109,40109,3,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,178,,115.86,D1446,8.6,1.6,57.4,21.1,100.6,56.4,19.7,100.6,1.7,1.6,16.0,,18.6,100.6,1.6,16,
4,178,2,40306,110,40110,1,w,l,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,178,,154.93,D1447,9.2,1.7,73.6,27.1,99.9,72.9,27.2,99.6,7.6,6.6,13.2,,18.8,99.8,7.1,13.2,
4,178,3,40307,110,40110,2,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,178,,146.15,D1449,8.6,1.7,69.2,21.1,99.2,70.6,21.9,99.3,5.2,5.3,15.0,,19.2,99.3,5.2,15,
4,178,4,40308,110,40110,3,w,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,178,,141.02,D1450,8.5,1.6,70.6,28.6,100.2,69.7,27.1,99.6,5.3,6.3,14.0,,18.9,99.9,5.8,14,
4,178,5,40309,112,40112,1,w,m,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,178,,70.77,D1451,4.8,0.9,56.5,26.5,98.2,56.3,25.7,99.3,1.7,1.7,11.8,,19.1,98.8,1.7,11.8,
4,178,6,40310,112,40112,2,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,178,,103.59,D1452,5.8,1.1,59.7,31.2,99.9,58.9,27.5,99.0,1.7,1.6,17.0,,19.8,99.5,1.6,17,
4,178,7,40311,113,40113,1,pi,l,-10,,x,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,178,,83.29,D1453,5.3,1.0,59.0,27.3,100.4,59.8,26.7,100.2,2.6,2.7,16.1,,18.8,100.3,2.6,16.1,
4,178,8,40312,115,40115,1,w,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,178,,106.37,D1454,6.5,1.3,63.2,26.4,99.9,63.8,26.5,100.1,3.8,3.1,15.3,,19.1,100.0,3.4,15.3,
4,178,9,40313,116,40116,1,w,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,178,,91.54,D1455,6.5,1.3,67.9,27.5,99.6,66.8,24.9,100.5,3.9,3.8,15.0,,19.5,100.1,3.8,15,
4,178,10,40314,116,40116,2,p,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,178,,96.04,D1456,5.9,1.1,69.9,30.4,99.7,69.6,29.4,99.9,4.2,3.5,14.8,,19.1,99.8,3.8,14.8,
4,178,11,40315,117,40117,1,w,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,178,,107.24,D1457,6.7,1.3,66.0,27.9,98.7,68.1,28.6,100.0,3.1,2.9,15.1,,18.9,99.4,3.0,15.1,
4,178,12,40316,118,40118,1,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,178,,144.60,D1458,7.6,1.5,70.0,28.5,100.2,69.6,24.5,100.0,5.1,6.0,14.9,,19.5,100.1,5.5,14.9,
4,178,13,40317,118,40118,2,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,178,,150.25,D1459,8.2,1.7,67.8,26.8,100.1,68.2,25.5,99.6,4.0,3.2,16.0,,20.2,99.9,3.6,16,
4,178,14,40318,118,40118,3,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,178,,162.63,D1460,8.3,1.6,66.9,26.8,100.2,66.7,21.6,99.5,3.0,3.4,16.1,,19.8,99.9,3.2,16.1,
4,178,15,40319,118,40118,4,y,l,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,178,,142.25,D1461,8.0,1.6,67.5,24.2,99.3,68.1,27.0,99.5,4.1,3.9,15.4,,20.1,99.4,4.0,15.4,
4,178,16,40320,118,40118,5,y,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,178,,165.65,D1462,8.6,1.8,64.6,26.2,99.1,69.1,22.0,99.0,3.8,2.6,16.0,,20.3,99.1,3.2,16,
4,178,17,40321,118,40118,6,y,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,178,,130.38,D1463,7.5,1.5,71.3,26.6,99.6,71.5,26.4,100.1,6.3,5.6,14.0,,19.3,99.9,5.9,14,
4,178,18,40322,120,40120,1,w,n,-30,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,178,,97.25,D1464,5.7,1.1,72.3,27.0,100.3,71.6,28.3,99.7,5.3,5.0,14.1,,18.4,100.0,5.1,14.1,
4,179,1,40323,120,40120,2,w,n,-30,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,179,,80.13,D3073,3.4,0.6,68.3,32.4,100.9,67.3,31.5,100.8,5.6,5.7,14.0,,17.7,100.9,5.6,14,
4,179,2,40324,120,40120,3,w,l,-30,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,179,,93.96,D3074,3.7,0.7,70.3,31.4,101.4,70.5,28.5,100.8,6.9,5.8,13.5,,17.6,101.1,6.3,13.5,
4,179,3,40325,122,40122,1,w,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,179,,134.86,D3075,4.6,0.9,65.5,32.4,99.6,65.4,28.5,99.5,3.4,3.0,15.5,,19.3,99.6,3.2,15.5,
4,179,4,403251,124,40124,1,w,n,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,179,,99.66,D3076,4.4,0.8,73.7,28.0,102.6,73.8,28.5,103.0,7.0,6.3,12.5,,18.3,102.8,6.6,12.5,
4,179,5,40326,124,40124,2,w,n,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,179,,109.15,D3077,4.7,0.9,72.8,30.3,101.8,71.6,31.8,102.1,6.1,5.5,12.0,,18.2,102.0,5.8,12,
4,179,6,40327,127,40127,1,w,l,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,179,,134.78,D3078,4.9,0.9,72.2,26.1,99.9,70.5,29.0,99.6,5.1,5.0,13.0,,18.6,99.8,5.0,13,
4,179,7,40328,127,40127,2,y,l,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,179,,132.02,D3079,5.6,1.1,70.1,27.9,100.5,69.8,23.1,99.2,5.7,5.0,14.0,,18.9,99.9,5.4,14,
4,179,8,40329,127,40127,3,w,l,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,179,,131.62,D3080,4.7,0.9,71.6,25.7,101.1,72.8,25.2,100.2,5.4,7.7,13.0,,18.6,100.7,6.5,13,
4,179,9,40330,127,40127,4,w,l,20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,179,,131.40,D3081,5.3,1.0,72.7,35.1,101.4,69.7,41.4,101.6,6.1,6.3,12.5,,18.1,101.5,6.2,12.5,
4,179,10,40331,127,40127,5,w,l,20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,179,,134.23,D3082,5.1,1.0,72.2,35.7,101.1,73.1,24.7,100.2,7.6,7.2,12.5,,18.6,100.7,7.4,12.5,
4,179,11,40332,128,40128,1,w,m,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,179,,130.78,D3083,4.6,0.8,68.6,28.9,99.9,67.8,25.3,99.7,4.1,3.9,14.5,,18.3,99.8,4.0,14.5,
4,179,12,40333,128,40128,2,w,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,179,,101.96,D3084,3.7,0.7,70.3,31.6,99.7,70.3,37.6,100.0,4.4,4.7,15.0,,19.8,99.9,4.5,15,
4,179,13,40334,129,40129,1,w,m,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,179,,123.11,D3085,4.3,0.9,70.4,31.4,99.1,70.9,28.2,99.0,4.9,4.4,15.0,,19.6,99.1,4.6,15,
4,179,14,40335,129,40129,2,w,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,179,,119.52,D3086,3.9,0.8,69.1,27.3,99.4,68.8,28.4,100.1,3.2,3.2,15.5,,19.3,99.8,3.2,15.5,
4,179,15,40336,129,40129,3,w,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,179,,92.78,D3087,3.5,0.7,65.8,30.6,100.1,66.0,32.7,100.4,3.4,3.6,15.0,,18.4,100.3,3.5,15,
4,179,16,40337,130,40130,1,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,179,,110.85,D3088,3.6,0.7,67.5,21.3,99.6,67.2,29.5,99.2,3.8,4.0,15.0,,19.5,99.4,3.9,15,
4,179,17,40338,130,40130,2,y,m,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,179,,131.05,D3089,4.7,0.9,68.4,24.6,99.6,60.9,21.4,99.6,4.5,3.9,15.0,,18.9,99.6,4.2,15,
4,179,18,40339,130,40130,3,y,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,179,,118.60,D3090,3.9,0.8,61.5,21.8,99.7,61.5,24.2,99.9,2.1,2.1,16.5,,20.2,99.8,2.1,16.5,
4,180,1,40340,130,40130,4,y,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,180,,132.82,D1081,7.7,1.6,65.4,29.9,99.7,66.0,27.2,99.9,2.7,2.5,15.5,,20.6,99.8,2.6,15.5,
4,180,2,40341,130,40130,5,y,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,180,,119.63,D1082,8.3,1.7,65.6,28.9,99.1,64.6,24.6,99.7,3.5,4.0,15.5,,20.0,99.4,3.7,15.5,
4,180,3,40342,132,40132,1,w,s,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,180,,126.36,D1083,8.3,1.7,66.0,21.7,99.1,67.3,28.2,99.8,3.2,2.6,16.0,,19.9,99.5,2.9,16,
4,180,4,40343,132,40132,2,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,180,,116.66,D1084,7.3,1.4,67.6,24.4,99.7,65.4,24.4,99.9,3.8,3.3,15.5,,18.9,99.8,3.5,15.5,
4,180,5,40344,132,40132,3,w,l,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,180,,107.05,D1085,6.1,1.1,62.5,26.7,100.5,60.4,24.0,100.3,3.1,3.1,15.5,,18.4,100.4,3.1,15.5,
4,180,6,40345,132,40132,4,w,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,180,,104.45,D1086,6.1,1.2,59.1,25.2,100.4,60.1,22.3,99.8,2.1,2.1,17.5,,19.4,100.1,2.1,17.5,
4,180,7,40346,133,40133,1,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,180,,134.16,D1087,6.7,1.4,60.8,24.2,100.0,61.7,25.7,99.2,1.5,1.3,17.5,,20.1,99.6,1.4,17.5,
4,180,8,40347,133,40133,2,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,180,,135.22,D1088,7.3,1.5,64.8,25.7,100.6,63.3,25.6,99.5,2.0,2.0,17.0,,20.3,100.1,2.0,17,
