Vine,Tray,TrayFruit,FruitNum,FruitUUID,ShootID,FruitPos,FloweringColour,SubTLeaf,Height,Notes,SeedCount,FASTDate,OrchName,ExptName,Cultivar,TmtNAME,BlockNAME,PlotNAME,Location,FreshWeight,DishID,FWslice,DWslice,L1,Chroma1,Hue1,L2,Chroma2,Hue2,Firm1,Firm2,SSC1,SSC2,DryMatter,AvHue,AvFirm,AvSSC,Comments
9,518,11,262,90262,359,2,w,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,518,,124.42,D2783,7.39,1.57,60.52,24.19,99.7,58.38,21.53,98.2,1.56,1.24,17.1,,21.24492558,98.95,1.4,17.1,
9,518,12,263,90263,359,3,w,,10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,518,,115.76,D2784,8.47,1.76,65.66,25.41,100.2,62.25,24.09,99.7,2.16,2.69,15.6,,20.77922078,99.95,2.425,15.6,
9,518,13,264,90264,359,4,w,,10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,518,,85.87,D2785,5.87,1.19,64.27,27.1,99.3,63.9,24.83,98.7,1.36,1.92,16.5,,20.2725724,99,1.64,16.5,
9,518,14,265,90265,362,1,pi,,-30,,x,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,518,,68.82,D2786,5.56,0.93,54.16,24.68,99.3,54.62,28.93,99.2,2.6,2.52,14.9,,16.72661871,99.25,2.56,14.9,
9,518,15,266,90266,79,1,w,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,518,,98.02,D2787,5.47,1.03,62.46,27.75,100.6,60.7,22.8,100,2.36,3.49,15.6,,18.82998172,100.3,2.925,15.6,
9,518,16,267,90267,79,2,w,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,518,,120.23,D2788,5.81,1.13,65.03,23.5,99.2,64.03,22.06,99.4,3.08,2.89,16,,19.44922547,99.3,2.985,16,
9,518,17,268,90268,79,3,w,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,518,,104.11,D2789,5.46,1.11,64.12,30.2,99.2,62.86,28.04,99.1,2.08,2.6,16.6,,20.32967033,99.15,2.34,16.6,
9,518,18,269,90269,82,1,y,,-20,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,518,,128.07,D2790,6.69,1.25,65.15,31.33,99.1,66.13,27.94,98.6,3.36,2.89,15.4,,18.68460389,98.85,3.125,15.4,
9,519,1,270,90270,82,2,y,,-20,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,519,,146.41,D4829,7.95,1.58,54.39,25.38,98.8,54.85,25.69,99.2,1.01,0.88,17.4,,19.87421384,99,0.945,17.4,
9,519,2,271,90271,82,3,y,,-20,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,519,,117.77,D4830,6.48,1.31,58.31,24.42,99.1,57.81,24.19,99.3,1.5,1.29,16.8,,20.21604938,99.2,1.395,16.8,
9,519,3,272,90272,82,4,y,,-20,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,519,,114.82,D4831,5.52,1.13,58.69,23.74,99.2,58.82,24.89,99,2,1.7,16.5,,20.47101449,99.1,1.85,16.5,
9,519,4,273,90273,103,1,w,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,519,,82.71,D4832,5.11,0.92,63.84,28.01,98.8,64.21,24.55,100.1,4.84,4.36,14.9,,18.00391389,99.45,4.6,14.9,
9,519,5,274,90274,103,2,w,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,519,,104.94,D4833,6.59,1.22,67.54,22.85,99.2,66.9,30.29,96,5.14,4.57,14.2,,18.51289833,97.6,4.855,14.2,
9,519,6,275,90275,104,1,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,519,,125.05,D4834,7.34,1.4,68.55,23.43,99.9,68,23.73,99.9,5.6,5.4,14.5,,19.07356948,99.9,5.5,14.5,
9,519,7,276,90276,104,2,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,519,,131.33,D4835,8.15,1.6,66.79,26.64,99.7,67.99,22.39,99.7,4.86,4.19,14.8,,19.63190184,99.7,4.525,14.8,
9,519,8,277,90277,104,3,w,,10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,519,,161.44,D4836,7.75,1.48,66.58,30.34,99.5,69.83,25.62,100.3,7.16,4.96,14.2,,19.09677419,99.9,6.06,14.2,
9,519,9,278,90278,104,4,w,,10,,x,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,519,,124.61,D4837,7.34,1.42,66.42,29.53,95.5,69.23,22.92,99.8,6.85,5.08,14.2,,19.34604905,97.65,5.965,14.2,
9,519,10,279,90279,105,1,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,519,,127.67,D4838,8.34,1.57,68.86,26.26,99.2,69.13,20.5,98.8,5.84,6.11,14.3,,18.82494005,99,5.975,14.3,
9,519,11,280,90280,105,2,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,519,,147.64,D4839,7.84,1.49,70.45,26.67,99.1,70.96,23.99,99.3,6.28,6.64,13.6,,19.00510204,99.2,6.46,13.6,
9,519,12,281,90281,105,3,y,,10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,519,,148.18,D4840,8.09,1.58,67.02,26.84,98.7,69.05,20.9,99,5.85,5.05,14.5,,19.5302843,98.85,5.45,14.5,
9,519,13,282,90282,105,4,y,,10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,519,,133.6,D4841,7.17,1.37,65.63,30.93,99.5,67.33,21.14,99,4.79,4.36,14.7,,19.10739191,99.25,4.575,14.7,
9,519,14,283,90283,105,5,y,,10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,519,,122.25,D4842,6.57,1.26,69.24,28.64,100.2,70.05,26.87,100.1,5.28,5.36,13.5,,19.17808219,100.15,5.32,13.5,
9,519,15,284,90284,107,1,p,,-10,,x,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,519,,81.63,D4843,5.59,1.04,68.28,28.13,99.5,66.78,29.23,97.9,4.51,4.5,14,,18.60465116,98.7,4.505,14,
9,519,16,285,90285,108,1,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,519,,130.53,D4844,7.39,1.5,67.24,27.98,99.7,67.54,23.9,99.6,4.18,3.72,15.2,,20.29769959,99.65,3.95,15.2,
9,519,17,286,90286,108,2,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,519,,118.84,D4845,5.38,1.04,61.23,23.52,99,62.92,22.97,99.6,2.81,1.92,15.8,,19.33085502,99.3,2.365,15.8,
9,519,18,287,90287,108,3,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,519,,141.1,D4846,7.58,1.54,58.44,20.97,97.1,59.09,23.65,98.2,1.56,1.51,16.3,,20.31662269,97.65,1.535,16.3,
9,520,1,288,90288,108,4,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,520,,118.62,d0027,4.98,0.96,61.86,21.94,99.2,61.72,19.22,99,3.28,3.3,14.8,,19.27710843,99.1,3.29,14.8,
9,520,2,289,90289,108,5,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,520,,129.33,d0028,5.26,1,64.31,21.65,99.4,64.73,20.16,99.3,2.81,3.5,15.6,,19.01140684,99.35,3.155,15.6,
9,520,3,290,90290,109,1,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,520,,126.92,d0029,6.77,1.32,69,26.98,99.2,69.24,25.45,99.1,5.84,5.38,14,,19.49778434,99.15,5.61,14,
9,520,4,291,90291,109,2,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,520,,131.35,d0030,7.11,1.4,65.59,25.6,96.2,68.04,25.46,98.5,4.63,5.02,14.6,,19.69057665,97.35,4.825,14.6,
9,520,5,292,90292,109,3,y,,10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,520,,88.15,d0031,6.49,1.27,70.63,27.58,99.6,70.03,25.07,99,5.67,6.22,13,,19.56856703,99.3,5.945,13,
9,520,6,293,90293,109,4,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,520,,106.31,d0032,5.52,1.04,67.08,25.72,99.2,66.98,23.41,99.4,4.3,3.75,15,,18.84057971,99.3,4.025,15,
9,520,7,294,90294,109,5,y,,10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,520,,111,d0033,5.22,0.99,66.13,28.65,98.8,67.81,22.52,99.6,4.6,4.32,15,,18.96551724,99.2,4.46,15,
9,520,8,295,90295,111,1,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,520,,150.45,d0034,6.88,1.32,65.6,23.01,98.3,67.2,23.65,98.6,3.39,3.67,15.2,,19.18604651,98.45,3.53,15.2,
9,520,9,296,90296,111,2,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,520,,128.63,d0035,5.34,1,62.51,22.67,98.7,61.51,23.02,99,2.62,2.44,15.8,,18.72659176,98.85,2.53,15.8,
9,520,10,297,90297,111,3,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,520,,135.95,d0036,5.17,0.99,64.96,21.09,99.6,62.3,21.12,97.6,2.21,2.83,15.8,,19.14893617,98.6,2.52,15.8,
9,520,11,298,90298,111,4,y,,10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,520,,139.14,d0037,5.11,0.96,60,19.43,99.1,58,18.86,99.6,1.72,1.5,16.2,,18.78669276,99.35,1.61,16.2,
9,520,12,299,90299,112,1,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,520,,131.25,d0038,6.8,1.22,69.26,25.84,99.4,69.04,23.41,98.6,6.02,5.88,13.6,,17.94117647,99,5.95,13.6,
9,520,13,300,90300,112,2,w,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,520,,114.54,d0039,6.7,1.22,67.88,24.49,98.6,68.72,23.22,99.2,5.4,4.99,13.4,,18.20895522,98.9,5.195,13.4,
9,520,14,301,90301,112,3,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,520,,138.3,d0040,6.44,1.21,70.04,24.6,98.8,68.36,22.78,95.4,5.01,5.52,14.6,,18.78881988,97.1,5.265,14.6,
9,520,15,302,90302,112,4,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,520,,132.14,d0041,6.41,1.18,64.96,27.21,97.7,65.35,25.27,97,5.86,4.91,14,,18.40873635,97.35,5.385,14,
9,520,16,303,90303,112,5,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,520,,121.06,d0042,6.74,1.29,60.87,25.14,99,63.57,25.15,98.3,3.55,3.15,15.4,,19.13946588,98.65,3.35,15.4,
9,520,17,304,90304,113,1,w,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,520,,130.09,d0043,5.85,1.12,60.09,22.59,98.7,60.97,21.55,98.8,2.69,2.61,15.4,,19.14529915,98.75,2.65,15.4,
9,520,18,305,90305,113,2,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,520,,132.63,d0044,5.45,1.02,58.55,23.58,97.5,60.67,20.13,98.4,2.31,2.6,15.6,,18.71559633,97.95,2.455,15.6,
9,521,1,306,90306,113,3,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,521,,127.95,D2683,5.57,1.05,59.23,24.87,98.8,56.28,17.25,99.5,1.46,1.82,15.7,,18.85098743,99.15,1.64,15.7,
9,521,2,307,90307,113,4,y,,-10,,x,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,521,,124.94,D2684,6.76,1.24,57.88,22.33,98.9,56.15,22.91,98.1,1.94,2.06,15.6,,18.34319527,98.5,2,15.6,
9,521,3,308,90308,114,1,w,,-20,no shoot/tiny shoot,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,521,,114.33,D2685,6.27,1.09,73.52,26.95,100.4,72.71,25.08,99.6,7.65,7.32,11.1,,17.38437002,100,7.485,11.1,
9,521,4,309,90309,116,1,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,521,,148.67,D2686,6.11,1.16,61.69,22.26,98.8,62.79,20.75,99.1,3.19,2.74,15.7,,18.98527005,98.95,2.965,15.7,
9,521,5,310,90310,116,2,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,521,,148.34,D2687,6.68,1.24,63.19,24.67,99.1,61.13,22.15,98.7,2.12,2.42,15.4,,18.56287425,98.9,2.27,15.4,
9,521,6,311,90311,116,3,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,521,,130.38,D2688,5.14,1.02,64.97,24.79,99,63.23,21.05,98.7,3.13,2.84,15.6,,19.84435798,98.85,2.985,15.6,
9,521,7,312,90312,116,4,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,521,,139.09,D2689,7.4,1.41,62.79,21.89,97.3,60.86,22.62,99.3,2.65,2.5,15.7,,19.05405405,98.3,2.575,15.7,
9,521,8,313,90313,116,5,y,,10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,521,,106.58,D2690,4.79,0.89,56.47,20.85,98.1,54.94,17.5,98.9,1.62,1.69,16.1,,18.58037578,98.5,1.655,16.1,
9,521,9,314,90314,117,1,w,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,521,,135.57,D2691,6.78,1.24,70.21,27.29,98.8,69.12,25.3,99.5,4.14,4.33,14.3,,18.28908555,99.15,4.235,14.3,
9,521,10,315,90315,117,2,w,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,521,,118.36,D2692,5.59,1.05,63.02,24.05,98.5,58.57,21.78,97.9,2.5,2.93,15.3,,18.78354204,98.2,2.715,15.3,
9,521,11,316,90316,118,1,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,521,,134.02,D2693,7.66,1.37,71.79,26.16,99,73.61,24.31,99.8,7.66,7.49,12,,17.88511749,99.4,7.575,12,
9,521,12,317,90317,118,2,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,521,,128.48,D2694,6.5,1.17,72.18,24.79,98.8,73.32,23.91,100,6.95,6.35,12.4,,18,99.4,6.65,12.4,
9,521,13,318,90318,118,3,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,521,,133.91,D2695,7.31,1.35,70.51,22.48,98.6,72.18,22.37,99,6.53,8.5,12.4,,18.46785226,98.8,7.515,12.4,
9,521,14,319,90319,118,4,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,521,,139.34,D2696,7.05,1.25,66.4,25.46,98.8,68.34,23.29,99,5.56,4.93,14.2,,17.73049645,98.9,5.245,14.2,
9,521,15,3101,93101,118,5,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,521,,105.97,D2697,5.68,1.01,68.21,22.33,99,66.15,24.1,99.9,4.81,4.83,14,,17.78169014,99.45,4.82,14,
9,521,16,3111,93111,119,1,w,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,521,,109.99,D2698,6.19,1.14,62.63,23.47,99.3,63.85,23.53,99.1,3.26,3.14,15.7,,18.41680129,99.2,3.2,15.7,
9,521,17,3121,93121,120,1,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,521,,120.07,D2699,5.45,1,63.45,26.3,98.9,63.85,24.66,98.8,3.31,3.5,14.8,,18.34862385,98.85,3.405,14.8,
9,521,18,3131,93131,121,1,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,521,,125.46,D2700,7.92,1.5,67.72,24.91,99.5,69.36,23.3,98.2,5,4.6,14.7,,18.93939394,98.85,4.8,14.7,
9,522,1,3141,93141,121,2,,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,522,,130.48,d0774,6.48,1.25,65.8,22.12,98.8,66.08,21.69,99.4,3.57,3.58,15,,19.29012346,99.1,3.575,15,
9,522,2,3151,93151,122,1,w,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,522,,134.9,d0775,5.36,1.01,65.45,25.99,100,66.54,25.04,99.6,3.97,3.64,15.4,,18.84328358,99.8,3.805,15.4,
9,522,3,3161,93161,122,2,w,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,522,,108.44,d0776,5,0.85,60.1,23.47,98.4,60.79,22.55,98.7,3.63,3.48,15,,17,98.55,3.555,15,
9,522,4,3171,93171,123,1,y,,10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,522,,140.67,d0777,6.21,1.19,67.04,25.16,98.3,65.41,24.19,98,3.51,4.01,15,,19.1626409,98.15,3.76,15,
9,522,5,3181,93181,123,2,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,522,,121.96,d0778,5.44,1.06,64.18,21.46,97.7,63.87,23.5,98.5,2.94,3.1,15.4,,19.48529412,98.1,3.02,15.4,
9,522,6,3191,93191,124,1,w,,-20,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,522,,125.59,d0779,6.41,1.16,63.78,24.63,98.7,63.63,24.38,99.2,3.75,4.53,15,,18.09672387,98.95,4.14,15,
9,522,7,320,90320,124,2,w,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,522,,128.08,d0780,7.09,1.34,65.9,26.54,98.5,64.7,24.07,98.7,3.31,3.77,15,,18.89985896,98.6,3.54,15,
9,522,8,321,90321,124,3,w,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,522,,102.48,d0781,7.27,1.29,68,22.9,98.9,66.89,21.89,99.5,5.05,4.3,13.4,,17.74415406,99.2,4.675,13.4,
9,522,9,322,90322,125,1,y,,-20,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,522,,122.2,d0782,5.85,1.16,61.97,20.67,98.7,64.21,24.39,99.2,3.84,3.86,15.7,,19.82905983,98.95,3.85,15.7,
9,522,10,323,90323,125,2,w,,-20,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,522,,130.55,d0783,5.98,1.13,61.94,22.8,98.8,63.42,23.06,99.1,3.72,3.9,15.6,,18.89632107,98.95,3.81,15.6,
9,522,11,324,90324,125,3,w,,-20,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,522,,136.45,d0784,5.76,1.11,64.2,26.29,98.6,61.94,25.87,99.1,3.1,3.15,16,,19.27083333,98.85,3.125,16,
9,522,12,325,90325,125,4,w,,-20,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,522,,118.9,d0785,5.55,1.06,59.92,25.44,98.8,58.74,23.48,99,2.97,2.77,16,,19.0990991,98.9,2.87,16,
9,522,13,326,90326,126,1,w,,-20,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,522,,116.51,d0786,6.88,1.34,63.03,27.5,98.5,64.72,24.9,99,4.33,4.32,15.4,,19.47674419,98.75,4.325,15.4,
9,522,14,327,90327,126,2,w,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,522,,132.62,d0787,7.95,1.53,65.85,26.91,99,63.79,27.34,96.4,4.67,4.45,15.2,,19.24528302,97.7,4.56,15.2,
9,522,15,328,90328,126,3,w,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,522,,119.43,d0788,5.85,1.11,65.61,22.74,99.6,65.25,24.56,99.8,4.42,4.18,15.2,,18.97435897,99.7,4.3,15.2,
9,522,16,329,90329,126,4,w,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,522,,120.6,d0789,5.55,1.06,68.12,28.31,99.2,67,23.91,98.7,4.43,4.59,14.8,,19.0990991,98.95,4.51,14.8,
9,522,17,330,90330,127,1,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,522,,117.22,d0790,4.63,0.88,66.36,26.11,99.6,65.31,28.47,98.2,3.19,3.43,15.3,,19.00647948,98.9,3.31,15.3,
9,522,18,331,90331,127,2,w,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,522,,115.8,d0791,5.37,1.05,68.01,25.69,98.7,69.1,22.88,97.8,5.84,6.12,14.3,,19.55307263,98.25,5.98,14.3,
9,523,1,332,90332,127,3,w,,10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,523,,129.07,d0756,5.93,1.11,70.13,26.74,100.5,69.91,25.27,99.5,6.28,5.88,14.6,,18.71838111,100,6.08,14.6,
9,523,2,333,90333,127,4,w,,10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,523,,116.95,d0757,5.96,1.15,66.19,23.69,99.5,66.69,24.59,99.9,4.63,4.26,15.4,,19.29530201,99.7,4.445,15.4,
9,523,3,334,90334,130,1,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,523,,137.67,d0758,6.24,1.15,68.07,26.96,99.6,70.46,25.19,99.3,4.77,4.92,14.8,,18.42948718,99.45,4.845,14.8,
9,523,4,335,90335,130,2,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,523,,123.79,d0759,5.56,1.09,66.65,28.63,99,69.13,27.36,99.6,4.23,3.94,15,,19.60431655,99.3,4.085,15,
9,523,5,336,90336,130,3,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,523,,133.72,d0760,6.25,1.21,68.87,23.81,99.2,68.15,24.53,97.4,3.81,4.29,15.2,,19.36,98.3,4.05,15.2,
9,523,6,337,90337,130,4,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,523,,120.31,d0761,5.44,1.05,68.89,28.84,99.2,68.37,23.89,99.2,2.16,3.85,15.2,,19.30147059,99.2,3.005,15.2,
9,523,7,338,90338,130,5,y,,10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,523,,123.42,d0762,5.72,1.14,66.19,24.36,98.6,65.19,24.87,96.8,3.47,3.07,15.8,,19.93006993,97.7,3.27,15.8,
9,523,8,339,90339,131,1,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,523,,132.55,d0763,6.09,1.14,67.8,25.48,99.9,68.95,23.04,99.5,5.69,5.5,14.2,,18.71921182,99.7,5.595,14.2,
9,523,9,340,90340,131,2,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,523,,133.92,d0764,6.45,1.21,65.99,27.7,99.6,66.38,24.17,99.4,5.32,5.15,15,,18.75968992,99.5,5.235,15,
9,523,10,341,90341,131,3,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,523,,118.28,d0765,6.24,1.2,67.26,24.5,99.5,69.07,23.28,100.2,5.42,5.48,15,,19.23076923,99.85,5.45,15,
9,523,11,342,90342,131,4,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,523,,123.21,d0766,4.92,0.91,66.17,24.36,98.6,65.45,24.29,99.3,4.54,5.74,15.2,,18.49593496,98.95,5.14,15.2,
9,523,12,343,90343,132,1,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,523,,122.77,d0767,6.5,1.18,71.5,27.56,99.7,71.98,25.29,99.1,6.13,5.79,13.8,,18.15384615,99.4,5.96,13.8,
9,523,13,344,90344,132,2,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,523,,117.27,d0768,6.2,1.11,69.1,26.56,99.2,69.93,24.11,99.8,5.19,5.39,14,,17.90322581,99.5,5.29,14,
9,523,14,345,90345,132,3,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,523,,108.05,d0769,5.42,0.95,66.8,25.5,99.7,61.81,24.68,96.5,5.06,4.85,14.6,,17.52767528,98.1,4.955,14.6,
9,523,15,346,90346,132,4,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,523,,114.06,d0770,6.83,1.3,67.31,23.64,98.7,67.62,28.99,100.4,4.96,5.46,14.6,,19.03367496,99.55,5.21,14.6,
9,523,16,347,90347,133,1,y,,-20,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,523,,125.1,d0771,6.23,1.15,69.9,26.56,98.6,71.1,25.31,98.5,6.61,6.27,13.6,,18.45906902,98.55,6.44,13.6,
9,523,17,348,90348,133,2,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,523,,126.82,d0772,5.1,0.93,68.6,26.97,98.3,67.94,23.72,98.5,5.96,5.45,14.8,,18.23529412,98.4,5.705,14.8,
9,523,18,349,90349,133,3,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,523,,112.52,d0773,5.49,0.99,63.19,25.87,99,61.75,23.06,98.7,3.78,4.17,15,,18.03278689,98.85,3.975,15,
9,524,1,350,90350,133,4,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,524,,111.41,D4847,6.66,1.25,62.54,21.61,99.4,61.76,23.85,99.5,4.04,4.26,15,,18.76876877,99.45,4.15,15,
9,524,2,351,90351,134,1,w,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,524,,118.54,D4848,8.28,1.54,70.13,27.49,99.7,69.14,26.56,99,4.46,4.31,14.1,,18.59903382,99.35,4.385,14.1,
9,524,3,352,90352,134,2,y,,10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,524,,124.18,D4849,7.32,1.36,66.7,27.4,99.6,64.99,25.49,100.3,3.78,3.56,14.9,,18.57923497,99.95,3.67,14.9,
9,524,4,353,90353,134,3,y,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,524,,102.36,D4850,5.82,1.09,62.47,25.19,98.8,63.64,25.45,98.7,3.61,4.25,14.8,,18.72852234,98.75,3.93,14.8,
9,524,5,354,90354,135,1,w,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,524,,126.59,D4851,6.15,1.16,67.54,25.84,98.5,67,24.33,99.8,4.77,5.23,14.4,,18.86178862,99.15,5,14.4,
9,524,6,355,90355,135,2,w,,-10,,,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,524,,97.93,D4852,6.05,1.1,67.31,28.61,99.1,66.75,22.81,99.5,5.3,5.63,14,,18.18181818,99.3,5.465,14,
9,524,7,356,90356,135,3,p,,10,,x,8/05/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,9,524,,60.95,D4853,4.19,0.78,70.75,30.73,99.5,68.95,23.7,99.3,6.13,5.62,12.6,,18.61575179,99.4,5.875,12.6,
