Vine,Tray,TrayFruit,FruitID,ShootID,VineShoot,FruitPos,Flowering,Sub-T Leaf,Height,Notes,Seed count,FAST_Date,OrchName,ExptName,Cultivar,TmtNAME,BlockNAME,PlotNAME,Location,FrtWt,DishID,FWslice,DWslice,L1,Chroma1,Hue1,L2,Chroma2,Hue2,Firm1,Firm2,SSC1,SSC2,DM,avHue,avFirm,avSSC,Comments
8,376,15,80248,78,80078,1,y,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,376,,125.62,d4730,5.35,0.88,63.92,27.49,100.1,65.8,27.55,100.2,4.4,4.19,14.9,,16.44859813,100.15,4.295,14.9,
8,376,16,80249,78,80078,2,y,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,376,,111.83,d4731,4.85,0.97,65.62,24.66,99.4,66.59,25.83,99.1,3.83,4.06,15.2,,20,99.25,3.945,15.2,
8,376,17,80250,78,80078,3,y,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,376,,99.98,d4732,4.35,0.84,62.66,26.27,100.6,63.19,25.82,99.8,3.66,3.28,15.5,,19.31034483,100.2,3.47,15.5,
8,376,18,80251,78,80078,4,y,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,376,,122.15,d4733,4.88,0.98,58.51,24.31,99,60.17,23.24,99.3,2.76,2.76,15.7,,20.08196721,99.15,2.76,15.7,
8,377,1,80252,79,80079,1,w,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,377,,121.51,d4912,5.36,1.05,65.27,25.35,99.1,64.71,23.91,99.3,2.71,2.31,15.6,,19.58955224,99.2,2.51,15.6,
8,377,2,80253,79,80079,2,w,,10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,377,,122.99,d4913,4.81,0.98,61.83,24.74,98.1,65,24.01,99.5,2.29,2.15,16.1,,20.37422037,98.8,2.22,16.1,
8,377,3,80254,79,80079,3,y,,10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,377,,124.13,d4914,4.71,0.91,63.02,22.31,99.4,63.48,22.65,99.6,2.15,2.17,15.7,,19.32059448,99.5,2.16,15.7,
8,377,4,80255,79,80079,4,w,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,377,,109.05,d4915,5.23,0.99,61.63,20.35,99.5,62.69,23.39,99.2,4.01,3.7,15.1,,18.9292543,99.35,3.855,15.1,
8,377,5,80256,80,80080,1,w,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,377,,86.44,d4916,5.03,0.92,71.26,31.38,101.5,72.85,26.96,100.6,5.72,5.24,12.2,,18.29025845,101.05,5.48,12.2,
8,377,6,80257,80,80080,2,w,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,377,,93.09,d4917,5.02,0.92,71.26,28.1,99.9,72.34,26.66,100.3,6.28,5.33,12,,18.32669323,100.1,5.805,12,
8,377,7,80258,80,80080,3,w,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,377,,103.1,d4918,4.76,0.89,68.48,26.28,99.9,69.71,25.81,99.3,5.24,4.77,14.8,,18.69747899,99.6,5.005,14.8,
8,377,8,80259,81,80081,1,y,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,377,,120.11,d4919,5.1,0.99,67.49,25.16,99.9,67.63,26.61,98.7,4.27,5.09,14.7,,19.41176471,99.3,4.68,14.7,
8,377,9,80260,81,80081,2,y,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,377,,128.94,d2665,5.49,1.05,67.86,26.36,99.4,67.91,25.01,99.5,4.14,4.21,15.1,,19.12568306,99.45,4.175,15.1,
8,377,10,80261,81,80081,3,r,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,377,,131.02,d2666,5.35,1.03,62.28,25.53,97.7,62.87,23.65,99.5,2.93,3.39,15.6,,19.25233645,98.6,3.16,15.6,
8,377,11,80262,81,80081,4,y,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,377,,114.53,d2667,5.02,0.88,59.52,26.77,98.8,60.03,25.47,98.8,3.18,2.46,15.1,,17.52988048,98.8,2.82,15.1,
8,377,12,80263,82,80082,1,p,,10,,x,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,377,,105.4,d2668,5.43,1.02,69.2,26.34,99.9,67.53,22.59,99.4,5.4,4.55,13.7,,18.78453039,99.65,4.975,13.7,
8,377,13,80264,83,80083,1,y,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,377,,122.8,d2669,5.5,1.02,71.96,29.31,99.7,71.87,26.37,99.5,6.34,5.97,12.6,,18.54545455,99.6,6.155,12.6,
8,377,14,80265,83,80083,2,y,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,377,,115.78,d2670,5.23,0.97,70.03,26.38,99.3,68.14,28.61,100.9,5.77,5.44,13.4,,18.54684512,100.1,5.605,13.4,
8,377,15,80266,83,80083,3,y,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,377,,118.76,d2671,5.73,1.06,72.5,32.63,100.5,74.1,24.5,98.2,6.44,6.18,11.7,,18.4991274,99.35,6.31,11.7,
8,377,16,80267,83,80083,4,y,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,377,,118.75,d2672,5.76,1.08,68.43,25.48,98.6,68.78,22.76,99.8,5.48,5.24,14.4,,18.75,99.2,5.36,14.4,
8,377,17,80268,83,80083,5,y,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,377,,126.57,d2673,6,1.05,70.68,30.16,100.2,69.95,28.85,100.2,5.38,5.8,12.9,,17.5,100.2,5.59,12.9,
8,377,18,80269,83,80083,6,y,,-30,Withered pedicle - a lot of dieback,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,377,,104.98,d2674,4.99,0.76,64.98,35.26,101.6,65.95,30.45,99.5,5.29,5.11,12.6,,15.23046092,100.55,5.2,12.6,
8,378,1,80270,84,80084,1,w,,10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,378,,134.53,d4752,5.51,1.03,67.2,28.39,100,66.99,24.11,100.1,5.11,4.84,13.7,,18.69328494,100.05,4.975,13.7,"DISTORTED FRUIT SHAPE, REFER PHOTO"
8,378,2,80271,85,80085,1,y,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,378,,128.8,d4753,6.03,1.17,71.65,26.48,100.3,72.49,25.42,100.4,6.36,5.35,11.9,,19.40298507,100.35,5.855,11.9,
8,378,3,80272,85,80085,2,y,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,378,,127.82,d4754,6.33,1.23,70.36,27.45,99.5,69.43,29.59,101.7,5.83,5.69,13.1,,19.43127962,100.6,5.76,13.1,
8,378,4,80273,85,80085,3,y,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,378,,166.89,d4755,8.12,1.52,69.99,29.25,100,72.13,28.36,98.8,6.13,5.77,12,,18.71921182,99.4,5.95,12,
8,378,5,80274,85,80085,4,y,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,378,,151.8,d4756,6.69,1.29,68.53,26.65,99.5,67.11,25.58,100.2,5.76,4.97,14.4,,19.28251121,99.85,5.365,14.4,
8,378,6,80275,85,80085,5,y,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,378,,115.07,d4757,5.22,1,68.52,27.68,99.2,68.54,26.54,99.9,5.15,4.76,15.2,,19.15708812,99.55,4.955,15.2,
8,378,7,80276,85,80085,6,y,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,378,,102.9,d4758,5.26,0.96,68.12,29.82,100.2,66.13,27.97,99.9,4.47,4.64,13.8,,18.25095057,100.05,4.555,13.8,
8,378,8,80277,86,80086,1,p,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,378,,83.51,d4759,4.31,0.9,70.34,28.35,100.2,70.11,25.52,99.3,5.48,5.1,13.4,,20.88167053,99.75,5.29,13.4,
8,378,9,80278,86,80086,2,w,,10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,378,,114.82,d4760,5.44,1.01,66.48,22.52,98.5,65.24,22.27,100.3,4.88,4.87,14.2,,18.56617647,99.4,4.875,14.2,
8,378,10,80279,86,80086,3,p,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,378,,87.39,d4761,3.85,0.65,61.62,26.13,99.6,61.23,24.99,99.1,3.29,2.57,13.4,,16.88311688,99.35,2.93,13.4,
8,378,11,80280,86,80086,4,p,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,378,,81.99,d4762,4.73,0.86,68.22,27.35,100.6,68.63,28.13,99,5.64,5.14,13.4,,18.18181818,99.8,5.39,13.4,
8,378,12,80281,87,80087,1,y,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,378,,123.87,d4763,5.83,1.19,67.17,26.14,99.3,67.39,27.54,99.7,5.76,5.14,14.3,,20.41166381,99.5,5.45,14.3,
8,378,13,80282,87,80087,2,y,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,378,,140.25,d4764,6.42,1.23,67.25,27.32,98.5,68.18,27.27,99.5,5.67,5.3,13.7,,19.1588785,99,5.485,13.7,
8,378,14,80283,87,80087,3,y,,10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,378,,184.23,d4765,7.11,1.38,66.7,28.55,98.3,69.14,28.96,100.1,5.85,5.25,14.2,,19.4092827,99.2,5.55,14.2,
8,378,15,80284,87,80087,4,y,,-20,,x,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,378,,114.59,d4766,5.31,1.01,67.21,27.23,99.2,67.36,27.19,100,4.44,4.44,14.2,,19.02071563,99.6,4.44,14.2,
8,378,16,80285,88,80088,1,y,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,378,,100.16,d4767,4.71,0.96,66.02,26.71,99.5,65.78,25.65,99.7,4.03,4.72,15,,20.38216561,99.6,4.375,15,
8,378,17,80286,88,80088,2,y,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,378,,113.31,d4768,4.92,1,65.94,27.38,99.2,64.99,25.45,99.6,4.23,3.16,15.3,,20.32520325,99.4,3.695,15.3,
8,378,18,80287,88,80088,3,y,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,378,,122.06,d4769,4.75,0.97,66.05,28.97,99.3,64.89,25.63,99.7,4.37,4.34,15.4,,20.42105263,99.5,4.355,15.4,
8,379,1,80288,88,80088,4,y,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,379,,106.77,d2854,4.13,0.77,65.64,27.79,98.7,63.1,24.54,99.3,4.25,3.74,15.5,,18.6440678,99,3.995,15.5,
8,379,2,80289,89,80089,1,y,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,379,,122.29,d2855,5.06,0.95,67.06,27.53,99.1,68.44,28.12,98.7,5,4.64,14.4,,18.77470356,98.9,4.82,14.4,
8,379,3,80290,89,80089,2,y,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,379,,154.6,d2856,6.29,1.14,67.81,30.08,99.1,66.68,27.65,100,4.46,4.83,14.5,,18.12400636,99.55,4.645,14.5,
8,379,4,80291,89,80089,3,y,,-20,,x,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,379,,106.05,d2857,4.7,0.86,68.36,30.83,99.2,68.35,26.96,99.5,5.57,5.25,13.6,,18.29787234,99.35,5.41,13.6,
8,379,5,80292,89,80089,4,y,,-30,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,379,,118.91,d2858,5.05,0.92,65.59,33.62,100.8,65.32,31.33,100.1,4.44,4.92,14.2,,18.21782178,100.45,4.68,14.2,
8,379,6,80293,90,80090,1,w,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,379,,126.93,d2859,5.49,1.03,62.3,30.03,100.2,62.34,29.34,100.8,3.17,3.35,15.8,,18.76138434,100.5,3.26,15.8,
8,379,7,80294,90,80090,2,w,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,379,,95.44,d2860,4.54,0.86,61.13,26.94,99.2,59.42,27.3,99.6,3.77,3.14,15.5,,18.94273128,99.4,3.455,15.5,
8,379,8,80295,91,80091,1,w,,10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,379,,73.87,d2861,3.88,0.71,65.02,39.15,102.3,62.01,33.78,100.3,4.85,4.38,14.6,,18.29896907,101.3,4.615,14.6,
8,379,9,80296,91,80091,2,w,,10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,379,,83.26,d2862,4.22,0.77,64.64,30.66,100.9,60.37,34.45,102.3,4.49,4.21,15,,18.2464455,101.6,4.35,15,
8,379,10,80297,92,80092,1,p,,10,,x,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,379,,65.03,d2863,3.53,0.64,60.64,35.69,101.1,61.55,35.54,100.3,3.74,4.24,15,,18.13031161,100.7,3.99,15,
8,379,11,80298,93,80093,1,w,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,379,,93.31,d2864,4.99,0.94,69.15,33.24,101.1,69.13,27.65,101.4,5.73,5.06,13.5,,18.83767535,101.25,5.395,13.5,
8,379,12,80299,93,80093,2,w,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,379,,91.2,d2865,4.65,0.86,68.5,32.1,101.8,69.82,31.49,100.9,5.12,5.04,13.7,,18.49462366,101.35,5.08,13.7,
8,379,13,80300,93,80093,3,w,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,379,,88.88,d2866,5,0.93,64.74,41.95,103.5,67.16,32.36,101.6,5.95,4.57,14,,18.6,102.55,5.26,14,
8,379,14,80301,94,80094,1,r,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,379,,91.4,d2867,4.37,0.81,61.65,26.97,100.4,62.54,24.4,100.2,4.03,3.56,15.3,,18.53546911,100.3,3.795,15.3,
8,379,15,80302,94,80094,2,r,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,379,,89.53,d2868,4.6,0.84,66.52,33.25,100.9,64.57,30.95,99.4,4.4,4.6,14.4,,18.26086957,100.15,4.5,14.4,
8,379,16,80303,94,80094,3,b,,-20,,x,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,379,,95.97,d2869,4.88,0.88,68.75,27.2,99.4,66.13,27.23,99.9,4.97,4.54,14,,18.03278689,99.65,4.755,14,
8,379,17,80304,94,80094,4,r,,-20,,x,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,379,,78.5,d2870,4.06,0.73,65.09,29.19,100.6,63.03,31.58,100.7,4.38,4.41,14.3,,17.98029557,100.65,4.395,14.3,
8,379,18,80305,94,80094,5,w,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,379,,74.11,d2871,3.36,0.58,63.16,30.31,100.2,62.81,29.68,99.7,4.22,3.73,14.4,,17.26190476,99.95,3.975,14.4,
8,380,1,80306,394,80394,1,y,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,380,,129.92,D5047,4.71,0.91,66.7,33.6,100.1,67.07,32.09,100.3,3.77,3.85,15.3,,19.32059448,100.2,3.81,15.3,
8,380,2,80307,394,80394,2,y,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,380,,96.72,D5048,3.69,0.68,64.83,34.62,99.1,66.24,33.82,100.2,4.44,4.53,14.8,,18.42818428,99.65,4.485,14.8,
8,380,3,80308,,,,,,,Pecked by birds/ missing,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,380,,,,,,,,,,,,,,,,,,,,NF
8,380,4,80309,96,80096,1,y,,20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,380,,134.62,D5049,4.18,0.81,69.62,32.95,100.1,69.7,34.26,99.5,5.37,5.4,15,,19.37799043,99.8,5.385,15,
8,380,5,80310,96,80096,2,y,,30,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,380,,124.53,D5050,3.7,0.79,67.52,25.1,99.9,68.4,26.2,100,5.69,4.86,15.9,,21.35135135,99.95,5.275,15.9,
8,380,6,80311,96,80096,3,y,,20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,380,,121.14,D5051,4.9,0.98,69.49,25.37,99.1,70.81,32.39,100.1,7.11,6.01,14.6,,20,99.6,6.56,14.6,
8,380,7,80312,96,80096,4,y,,10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,380,,127.81,D5052,5.13,1.04,68.44,23.84,99.9,68.82,22.72,99.1,4.91,5.93,15.3,,20.27290448,99.5,5.42,15.3,
8,380,8,80313,96,80096,5,y,,30,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,380,,139.81,D5053,5.21,1.07,66.17,23.07,98.9,66.92,26.95,99.9,5,4.94,15.8,,20.53742802,99.4,4.97,15.8,
8,380,9,80314,96,80096,6,y,,20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,380,,143.42,D5054,5.17,1.08,68.05,27.04,97.9,68.77,25.43,97.7,5.44,3.8,16.1,,20.88974855,97.8,4.62,16.1,
8,380,10,80315,96,80096,7,y,,20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,380,,119.38,D5055,5.02,1.03,67.19,27.8,100.7,66.47,25.73,99.9,3.6,4.16,15.9,,20.51792829,100.3,3.88,15.9,
8,380,11,80316,97,80097,2,bl,,10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,380,,106.03,D5056,4.46,0.89,65.43,31.75,99.4,65.54,27.24,99.7,3.4,4.26,16.2,,19.95515695,99.55,3.83,16.2,
8,380,12,80317,97,80097,1,bl,,10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,380,,97.89,D5057,4.29,0.85,66.2,30.44,99.5,65.66,32.06,99.7,3.48,3.09,16,,19.81351981,99.6,3.285,16,
8,380,13,80318,97,80097,3,r,,10,,x,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,380,,109.89,D5058,4.72,0.96,66.49,27.03,99,66.12,35.2,99.3,3.49,3.8,16.3,,20.33898305,99.15,3.645,16.3,
8,380,14,80319,97,80097,4,bl,,10,,x,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,380,,124.47,D5059,4.92,0.98,62.96,29.68,99.2,65.33,28.7,99.4,3.02,2.9,16.4,,19.91869919,99.3,2.96,16.4,
8,380,15,80320,97,80097,5,bl,,10,,x,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,380,,118.71,D5060,4.33,0.87,64.41,28.26,100.1,62.2,30.6,98,2.17,2.37,16.4,,20.09237875,99.05,2.27,16.4,
8,380,16,80321,97,80097,6,y,,10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,380,,120.08,D5061,5.53,1.03,68.68,29.7,99.5,67.3,31.77,99.2,4.4,3.48,14.5,,18.62567812,99.35,3.94,14.5,
8,380,17,80322,99,80099,1,w,,10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,380,,147.78,D5062,5.6,1.09,65.79,30.61,99.5,66.44,24.94,99.9,4.52,5.07,15.2,,19.46428571,99.7,4.795,15.2,
8,380,18,80323,99,80099,2,w,,20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,380,,125.99,D5063,5.25,1.01,66.39,30.91,100.2,66.5,26.98,99.7,4.17,3.3,15.1,,19.23809524,99.95,3.735,15.1,
8,381,1,80324,99,80099,3,w,,20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,381,,115.6,D5174,3.94,0.75,59.16,29.85,99.4,57.66,23.35,99.5,2.34,2.22,16.4,,19.03553299,99.45,2.28,16.4,
8,381,2,80325,100,80100,1,y,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,381,,110.69,D5175,3.01,0.57,57.65,30.13,99,58.05,27.28,99,2.64,2.81,16,,18.93687708,99,2.725,16,
8,381,3,80326,100,80100,2,y,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,381,,147.82,D5176,7.61,1.47,66.49,32.57,98.5,64.15,28.4,99.6,2.72,3.46,15.9,,19.31668857,99.05,3.09,15.9,
8,381,4,80327,100,80100,3,y,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,381,,128.86,D5177,4.9,0.92,64.12,25.45,97.3,66.73,27.7,98.9,3.45,3.43,15.3,,18.7755102,98.1,3.44,15.3,
8,381,5,80328,101,80101,1,w,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,381,,123.98,D5178,4.07,0.78,64.55,25.38,100.2,62.18,26.98,99.9,2.37,2.75,16.1,,19.16461916,100.05,2.56,16.1,
8,381,6,80329,101,80101,2,y,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,381,,117.13,D5179,3.53,0.68,63.08,23.73,99,59.97,24.59,96.9,2.08,2.73,17,,19.26345609,97.95,2.405,17,
8,381,7,80330,101,80101,3,y,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,381,,99.77,D5180,3.22,0.61,59.85,29.09,98.6,58.57,23.25,99.1,2.17,2.14,16.6,,18.94409938,98.85,2.155,16.6,
8,381,8,80331,102,80102,1,y,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,381,,109.06,D5181,4.92,0.87,64.83,26.69,99.2,67.86,32.57,100.2,5.51,5.2,13.8,,17.68292683,99.7,5.355,13.8,
8,381,9,80332,102,80102,2,y,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,381,,103.52,D5182,4.13,0.78,60.76,26.42,97.1,60.85,22.26,98.4,3.3,3.53,15.8,,18.88619855,97.75,3.415,15.8,
8,381,10,80333,102,80102,3,y,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,381,,117.05,D5183,5.89,1.06,68.56,24.72,98.3,68.9,29.84,99,5.71,6.34,13.6,,17.99660441,98.65,6.025,13.6,
8,381,11,80334,102,80102,4,y,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,381,,133.44,D0721,5.81,1.13,60.8,29.41,98,64.75,25.13,99,4.72,4.24,15.4,,19.44922547,98.5,4.48,15.4,
8,381,12,80335,102,80102,5,y,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,381,,119.98,D0722,6.28,1.15,65.46,24.41,98.1,65.13,26.58,98.9,4.74,4.23,15,,18.31210191,98.5,4.485,15,
8,381,13,80336,102,80102,6,y,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,381,,94.15,D0723,5.16,0.96,64.97,27.52,99.4,65.65,26.77,99.1,5.44,5.09,14.6,,18.60465116,99.25,5.265,14.6,
8,381,14,80337,102,80102,7,y,,-10,shrivelled pedicle,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,381,,111.41,D0724,4.56,0.84,63.75,34.22,100.1,65.82,30.3,99.2,4.09,3.84,14.8,,18.42105263,99.65,3.965,14.8,
8,381,15,80338,102,80102,8,y,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,381,,75.8,D0725,3.51,0.58,57.56,32.78,101.4,59.72,30.16,100.5,4.24,4.33,14,,16.52421652,100.95,4.285,14,
8,381,16,80339,103,80103,1,y,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,381,,109.89,D0726,7.68,1.47,71.28,26.24,98.1,71.44,33.82,99.8,7.87,6.67,12.8,,19.140625,98.95,7.27,12.8,
8,381,17,80340,103,80103,2,w,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,381,,114.29,D0727,7.45,1.38,70.59,29.05,99.5,69.81,30.43,99.9,6.75,6.13,12.4,,18.52348993,99.7,6.44,12.4,
8,381,18,80341,103,80103,3,w,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,381,,107.74,D0728,5.15,0.96,69.3,29.08,100,68.38,28.34,99.7,6.12,5.24,13.8,,18.6407767,99.85,5.68,13.8,
8,382,1,80342,103,80103,4,w,,-20,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,382,,96.23,d2711,4.84,0.88,69.44,31.26,99.5,67.94,29.99,100.1,4.7,4.96,13.4,,18.18181818,99.8,4.83,13.4,
8,382,2,80343,104,80104,1,w,,-10,,x,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,382,,139.49,d2712,5.02,0.96,58.27,26.91,97.6,59.05,25.3,98.2,2.21,2.08,14.4,,19.12350598,97.9,2.145,14.4,
8,382,3,80344,104,80104,2,p,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,382,,89.45,d2713,3.83,0.75,60.86,27.18,98.7,64.62,25.66,99.5,2.4,2.2,16.4,,19.58224543,99.1,2.3,16.4,
8,382,4,80345,104,80104,3,w,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,382,,104.58,d2714,4.2,0.82,60.64,24.45,98.3,62.3,26.49,99.1,2.33,1.92,16.2,,19.52380952,98.7,2.125,16.2,
8,382,5,80346,104,80104,4,w,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,382,,112.26,d2715,4.45,0.85,61.58,25.04,99,60.9,25.13,98.2,2.16,1.8,16.6,,19.1011236,98.6,1.98,16.6,
8,382,6,80347,105,80105,1,.,,-20,Tiny shoot,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,382,,77.38,d2716,4.48,0.8,69.58,27.52,99.2,68.63,27.58,99.7,6.14,5.55,13.4,,17.85714286,99.45,5.845,13.4,
8,382,7,80348,106,80106,1,y,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,382,,147.11,d2717,5.72,1.06,67.57,28.05,98.7,69.16,26.51,98.7,4.59,5.06,14.8,,18.53146853,98.7,4.825,14.8,
8,382,8,80349,106,80106,2,y,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,382,,123.27,d2718,5.17,0.97,61.15,26.53,99.9,65.3,24.08,98.7,4.34,4.25,15.6,,18.76208897,99.3,4.295,15.6,
8,382,9,80350,106,80106,3,y,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,382,,102.29,d2719,4.66,0.88,59.62,26.77,99.1,60.65,22.93,98.7,3.15,3.6,16,,18.88412017,98.9,3.375,16,
8,382,10,80351,107,80107,2,y,,-10,,,6/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,8,382,,125.47,d2720,6.17,1.12,68.83,33.91,101.4,69.7,28.07,98.7,4.94,4.77,13.4,,18.15235008,100.05,4.855,13.4,
