SampleID,FruitNo,FAST_Date,OrchName,ExptName,Cultivar,TmtNAME,BlockNAME,PlotNAME,Location,FrtWt,DishID,FWslice,DWslice,L1,Chroma1,Hue1,L2,Chroma2,Hue2,Firm1,Firm2,SSC1,SSC2,DM,avHue,avFirm,avSSC,Comments,Blk seed,Red Spread,Red Int Inner,Red Int Outer,Yellow(FAST),CoreFirm,Rot,Bomb,LTB,Shrivel,SampleSSCAvg,SampleSSCMin,SampleSSCMax,SampleSSCPass,Flatplate_1,Flatplate_2,Pericarp_Firm,Frt_Diam_W1,Frt_Diam_W2,Frt_Length,nonD_Firm_1,nonD_Firm_2,Firm_Gun_1,Firm_Gun_2,Seed_Wt_Total,Seed_Wt_Sub,Full_Seed_Wt_Sub,Full_Seed_Count_Sub,Empty_Seed_Count_Sub,,,,,,,,,,
134497,6,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,329,,115.23,D0883,4.2,0.8,66.2,27.7,99.2,65.3,27.9,100.1,4.6,4.0,15.5,,18.6,99.7,4.3,15.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134497,7,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,329,,133.42,D0884,4.7,0.9,68.4,28.7,99.7,68.0,26.5,99.9,4.9,4.8,14.6,,18.8,99.8,4.8,14.6,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134497,8,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,329,,130.09,D0885,4.5,0.8,64.5,28.6,100.7,62.4,27.2,100.4,4.1,3.3,15.5,,18.5,100.6,3.7,15.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134497,9,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,329,,115.67,D0886,4.6,0.9,70.0,27.1,99.6,68.7,29.0,100.2,5.6,4.5,14.0,,18.7,99.9,5.0,14,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134497,10,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,329,,110.80,D0887,4.2,0.8,68.9,26.8,99.8,68.3,26.2,100.1,4.6,3.9,14.0,,19.1,100.0,4.3,14,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134497,11,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,329,,133.17,D0888,5.4,1.0,67.9,27.9,99.5,65.9,26.9,99.2,4.3,4.8,15.0,,19.0,99.4,4.5,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134497,12,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,329,,123.50,D0889,4.6,0.9,67.0,28.7,98.4,69.2,23.4,98.7,5.2,4.9,14.5,,19.0,98.6,5.0,14.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134497,13,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,329,,109.66,D0890,3.7,0.7,61.2,23.5,98.8,63.5,31.3,98.3,3.0,3.2,16.0,,18.9,98.6,3.1,16,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134497,14,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,329,,138.68,D0891,5.7,1.0,72.6,29.6,102.0,72.8,27.5,100.7,6.6,6.3,11.5,,17.7,101.4,6.4,11.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134497,15,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,329,,132.52,D0892,5.3,1.0,72.1,28.5,100.5,72.0,27.7,100.8,5.7,5.8,12.0,,17.9,100.7,5.7,12,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134497,16,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,329,,,,,,,,,,,,,,,,,,,,NF,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134497,17,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,329,,,,,,,,,,,,,,,,,,,,NF,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134497,18,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,329,,133.82,D0893,5.2,0.9,67.5,31.3,100.9,68.0,30.1,100.4,5.2,5.1,14.0,,17.6,100.7,5.1,14,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134498,1,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,330,,132.10,D0757,5.4,0.9,134477.0,30.6,100.9,68.8,29.4,99.7,6.1,6.2,14.0,,17.4,100.3,6.2,14,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134498,2,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,330,,123.29,D0758,5.0,0.8,61.7,25.0,100.1,63.2,26.9,99.8,5.3,5.2,14.2,,16.8,100.0,5.2,14.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134498,3,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,330,,147.18,D0759,6.3,1.2,71.1,28.9,98.6,71.6,28.1,99.5,7.0,6.6,12.6,,18.2,99.1,6.8,12.6,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134498,4,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,330,,120.89,D0760,4.3,0.8,68.4,26.7,99.0,68.8,24.2,98.6,5.3,5.4,13.4,,17.6,98.8,5.4,13.4,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134498,5,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,330,,90.28,D0761,4.3,0.7,69.1,29.4,101.0,69.0,29.6,101.0,5.6,5.1,14.5,,17.1,101.0,5.3,14.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134498,6,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,330,,141.05,D0762,6.2,1.1,70.0,25.5,99.4,71.2,28.3,99.9,6.5,5.1,12.8,,17.4,99.7,5.8,12.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134498,7,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,330,,140.08,D0763,5.6,1.0,70.1,27.7,100.0,68.5,27.3,98.4,6.1,5.4,13.4,,17.3,99.2,5.8,13.4,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134498,8,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,330,,108.44,D0764,4.4,0.8,66.1,26.4,100.2,65.4,25.9,99.9,5.1,4.9,14.0,,17.9,100.1,5.0,14,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134498,9,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,330,,108.35,D0765,4.7,0.8,60.8,24.5,100.2,65.9,26.0,100.0,5.1,5.3,14.0,,17.6,100.1,5.2,14,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134498,10,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,330,,196.02,D0766,8.5,1.6,71.8,26.4,100.3,72.7,25.4,99.2,5.8,6.2,13.7,,18.3,99.8,6.0,13.7,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134498,11,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,330,,101.91,D0767,5.3,0.9,73.2,26.2,100.2,73.7,24.3,99.5,7.6,5.9,10.0,,17.5,99.9,6.7,10,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134498,12,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,330,,99.73,D0768,4.3,0.8,65.7,24.9,99.5,65.4,26.6,98.9,5.7,5.3,13.5,,17.9,99.2,5.5,13.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134498,13,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,330,,105.76,D0769,5.1,0.9,71.6,30.8,101.4,71.1,29.2,100.4,6.7,5.6,12.5,,17.5,100.9,6.2,12.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134498,14,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,330,,100.98,D0770,4.8,0.9,72.6,28.6,100.1,72.1,34.0,101.5,6.1,6.3,12.2,,18.8,100.8,6.2,12.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134498,15,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,330,,112.03,D0771,4.7,0.9,70.9,25.7,99.5,69.8,31.8,100.2,6.4,6.0,14.0,,18.7,99.9,6.2,14,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134498,16,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,330,,98.18,D0772,4.3,0.7,69.7,34.7,101.3,69.1,30.6,99.7,6.5,5.8,13.8,,17.2,100.5,6.2,13.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134498,17,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,330,,76.85,D0773,3.7,0.6,69.0,33.5,101.8,69.6,32.7,100.8,5.5,5.6,12.5,,16.3,101.3,5.6,12.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134498,18,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,330,,134.27,D0774,5.7,1.0,72.1,30.2,99.9,73.2,27.8,98.5,7.1,6.6,11.7,,17.8,99.2,6.8,11.7,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134499,1,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,331,,125.60,D1527,6.0,1.0,65.0,26.5,98.6,66.1,30.6,99.3,6.3,5.2,12.5,,17.3,99.0,5.7,12.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134499,2,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,331,,134.51,D1528,5.4,0.9,59.6,26.2,99.3,65.2,30.6,99.0,4.6,4.0,13.5,,17.1,99.2,4.3,13.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134499,3,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,331,,112.51,D1529,5.5,1.0,70.7,30.1,99.9,70.2,30.8,100.1,5.9,6.0,12.5,,17.4,100.0,6.0,12.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134499,4,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,331,,116.79,D1530,5.5,1.0,70.6,33.0,100.0,71.0,28.7,99.5,6.3,6.1,12.5,,17.7,99.8,6.2,12.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134499,5,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,331,,126.68,D1531,6.2,1.0,72.5,35.8,101.8,72.8,33.3,100.8,6.9,6.4,11.5,,16.9,101.3,6.6,11.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134499,6,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,331,,122.52,D1532,5.6,1.0,72.0,29.1,99.7,71.3,27.4,99.6,6.1,6.1,12.5,,17.8,99.7,6.1,12.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134499,7,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,331,,,,,,,,,,,,,,,,,,,,NF,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134499,8,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,331,,125.71,D1533,6.2,1.0,68.2,30.3,100.0,70.1,33.8,98.8,6.4,6.4,11.5,,16.6,99.4,6.4,11.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134499,9,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,331,,,,,,,,,,,,,,,,,,,,NF,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134499,10,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,331,,124.32,D1534,6.2,1.0,69.3,29.9,99.5,70.2,32.5,99.7,6.6,6.3,12.5,,16.5,99.6,6.5,12.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134499,11,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,331,,129.94,D1535,7.3,1.3,70.0,33.9,100.4,70.4,30.4,100.2,7.5,6.8,12.0,,17.1,100.3,7.1,12,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134499,12,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,331,,136.02,D1536,6.4,1.0,66.3,40.8,101.2,68.0,31.9,100.5,6.5,6.3,12.5,,16.2,100.9,6.4,12.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134499,13,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,331,,82.93,D1537,4.6,0.7,62.5,36.1,100.8,56.9,29.9,97.4,5.5,5.2,13.0,,15.6,99.1,5.4,13,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134499,14,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,331,,125.96,D1538,6.4,1.1,66.3,46.7,104.2,69.7,37.4,101.7,7.2,6.6,11.5,,17.1,103.0,6.9,11.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134499,15,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,331,,109.51,D1539,5.5,0.9,68.7,38.2,99.0,68.8,30.1,99.7,6.7,6.5,11.5,,17.1,99.4,6.6,11.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134499,16,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,331,,136.00,D1540,6.3,1.0,68.5,33.7,100.4,68.3,40.9,102.3,7.1,6.1,11.5,,16.4,101.4,6.6,11.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134499,17,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,331,,108.10,D1541,5.3,0.8,63.7,40.7,103.2,68.5,31.3,101.4,6.9,5.8,12.0,,15.6,102.3,6.3,12,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134499,18,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,331,,99.64,D1542,5.5,0.9,64.6,32.0,100.4,67.3,32.5,99.8,6.5,6.4,12.0,,15.7,100.1,6.5,12,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134500,1,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,332,,113.79,D0433,4.9,0.8,71.6,37.6,101.9,71.6,35.2,101.1,6.7,6.5,11.0,,16.5,101.5,6.6,11,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134500,2,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,332,,129.10,D0434,6.3,1.0,68.6,40.1,102.3,69.2,34.6,101.3,6.9,6.6,10.5,,16.5,101.8,6.8,10.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134500,3,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,332,,107.05,D0435,4.7,0.8,67.8,37.2,103.9,70.2,36.6,101.6,6.5,6.6,11.2,,15.9,102.8,6.6,11.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134500,4,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,332,,,,,,,,,,,,,,,,,,,,NF,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134500,5,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,332,,116.74,D0436,4.6,0.9,71.2,34.4,99.1,69.1,34.7,98.5,4.2,3.5,15.0,,19.5,98.8,3.9,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134500,6,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,332,,144.80,D0437,5.6,1.1,68.8,31.3,99.9,67.5,26.8,98.8,4.6,4.4,15.3,,18.9,99.4,4.5,15.3,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134500,7,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,332,,141.21,D0438,5.4,1.0,69.0,32.6,99.3,68.4,30.8,99.0,4.8,5.0,15.1,,19.2,99.2,4.9,15.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134500,8,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,332,,127.85,D0439,5.2,1.0,63.7,30.6,98.7,64.8,31.5,99.4,3.5,2.9,15.5,,18.6,99.1,3.2,15.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134500,9,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,332,,144.41,D0440,4.8,0.9,64.8,33.0,98.7,67.9,29.0,98.8,3.8,3.7,16.0,,19.4,98.8,3.8,16,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134500,10,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,332,,125.77,D0441,4.7,0.9,64.1,28.3,98.5,65.8,29.5,99.0,3.9,3.8,15.4,,18.7,98.8,3.8,15.4,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134500,11,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,332,,145.93,D0442,5.6,1.0,66.3,33.3,99.0,66.8,30.0,99.0,4.2,3.8,16.0,,17.7,99.0,4.0,16,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134500,12,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,332,,124.99,D0443,5.3,1.0,63.7,30.5,99.6,61.7,30.1,100.0,3.8,3.6,16.0,,17.9,99.8,3.7,16,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134500,13,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,332,,123.65,D0444,4.8,0.9,67.8,31.6,98.7,66.0,27.8,98.2,4.3,4.6,14.3,,18.1,98.5,4.4,14.3,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134500,14,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,332,,121.00,D0445,5.3,1.0,65.2,31.7,98.8,65.2,35.0,100.3,3.6,3.6,15.4,,18.7,99.6,3.6,15.4,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134500,15,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,332,,104.25,D0446,4.3,0.8,61.8,29.0,99.1,64.1,27.3,99.5,3.3,3.9,16.2,,19.0,99.3,3.6,16.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134500,16,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,332,,127.51,D0447,5.0,1.0,56.9,26.1,98.3,59.5,25.1,98.5,1.5,1.3,18.3,,20.2,98.4,1.4,18.3,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134500,17,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,332,,150.36,D0448,5.5,1.1,65.9,22.9,97.9,66.7,23.6,98.6,3.2,3.0,16.1,,19.4,98.3,3.1,16.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134500,18,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,332,,132.77,D0449,5.6,1.1,66.4,25.4,98.7,66.8,25.4,98.7,3.9,3.1,16.0,,19.3,98.7,3.5,16,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134501,1,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,333,,134.37,D0793,4.3,0.9,67.8,27.1,99.1,67.6,23.8,99.0,3.6,3.7,15.5,,20.5,99.1,3.7,15.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134501,2,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,333,,,,,,,,,,,,,,,,,,,,NF,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134501,3,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,333,,105.63,D0794,4.0,0.7,64.4,30.0,100.4,64.2,30.0,100.2,4.5,3.9,16.0,,18.4,100.3,4.2,16,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134501,4,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,333,,87.49,D0795,3.7,0.7,60.2,29.7,100.0,59.8,23.8,100.4,3.1,3.1,16.0,,18.0,100.2,3.1,16,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134501,5,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,333,,99.78,D0796,4.2,0.7,62.3,29.8,100.1,61.2,30.1,100.2,2.8,3.6,15.5,,17.1,100.2,3.2,15.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134501,6,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,333,,134.21,D0797,5.1,0.9,69.4,30.8,100.2,70.0,26.2,99.7,5.1,5.4,14.0,,18.4,100.0,5.2,14,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134501,7,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,333,,143.41,D0798,5.5,1.0,69.4,22.6,98.3,67.9,32.3,99.0,5.5,5.0,14.5,,18.8,98.7,5.2,14.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134501,8,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,333,,132.66,D0799,5.3,1.0,70.5,29.7,100.3,68.9,26.5,99.8,5.3,4.3,14.4,,18.6,100.1,4.8,14.4,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134501,9,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,333,,120.82,D0800,4.5,0.8,69.9,27.1,99.5,69.5,27.9,99.1,5.0,5.1,13.8,,18.4,99.3,5.0,13.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134501,10,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,333,,123.51,D0801,5.0,0.9,69.6,32.4,100.6,69.8,28.2,98.8,5.6,5.1,13.5,,18.3,99.7,5.4,13.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134501,11,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,333,,108.89,D0802,5.3,1.0,65.7,26.7,99.9,66.2,25.0,100.1,5.1,4.6,14.5,,18.1,100.0,4.8,14.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134501,12,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,333,,141.43,D0803,5.7,1.0,70.1,29.8,100.4,71.4,28.0,100.0,5.6,5.9,12.8,,18.2,100.2,5.8,12.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134501,13,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,333,,128.63,D0804,6.3,1.2,69.5,28.3,100.4,70.4,29.6,100.1,5.5,5.9,13.0,,18.7,100.3,5.7,13,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134501,14,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,333,,123.98,D0805,5.2,1.0,69.8,26.4,99.9,70.0,24.9,99.6,5.3,4.9,13.5,,18.6,99.8,5.1,13.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134501,15,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,333,,123.97,D0806,4.8,0.9,71.0,30.3,99.7,71.3,29.4,99.3,6.3,5.8,13.5,,18.8,99.5,6.0,13.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134501,16,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,333,,,,,,,,,,,,,,,,,,,,NF,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134501,17,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,333,,95.46,D0807,4.2,0.8,70.5,27.8,100.6,69.2,28.0,100.5,5.4,4.7,13.8,,17.9,100.6,5.1,13.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134501,18,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,333,,125.44,D0808,5.6,1.1,67.9,28.2,99.6,67.3,29.9,99.5,4.7,4.7,15.0,,18.8,99.6,4.7,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134502,1,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,334,,113.64,D0860,4.8,0.9,67.2,28.9,99.6,67.2,27.7,99.5,4.7,4.6,15.0,,19.6,99.6,4.7,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134502,2,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,334,,122.69,D0861,5.1,0.9,71.1,29.4,99.3,69.9,30.2,100.5,5.2,5.9,13.6,,18.6,99.9,5.6,13.6,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134502,3,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,334,,129.14,D0862,5.5,1.0,71.1,27.2,99.2,69.7,29.2,100.6,5.8,6.1,15.0,,18.8,99.9,5.9,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
