Vine,Tray,TrayFruit,FruitID,Combined,ShootID,FruitPos,Flowering,Height,Sub-T Leaf,Notes,SampleID,FruitNo,FAST_Date,OrchName,ExptName,Cultivar,TmtNAME,BlockNAME,PlotNAME,Location,FrtWt,DishID,FWslice,DWslice,L1,Chroma1,Hue1,L2,Chroma2,Hue2,Firm1,Firm2,SSC1,SSC2,DM,avHue,avFirm,avSSC,Comments,Blk seed,Red Spread,Red Int Inner,Red Int Outer,Yellow(FAST),CoreFirm,Rot,Bomb,LTB,Shrivel,SampleSSCAvg,SampleSSCMin,SampleSSCMax,SampleSSCPass,Flatplate_1,Flatplate_2,Pericarp_Firm,Frt_Diam_W1,Frt_Diam_W2,Frt_Length,nonD_Firm_1,nonD_Firm_2,Firm_Gun_1,Firm_Gun_2,Seed_Wt_Total,Seed_Wt_Sub,Full_Seed_Wt_Sub,Full_Seed_Count_Sub,Empty_Seed_Count_Sub
5,255,18,0582,50582,150,2,y,-20,,,134252,18,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,255,,133.59,D2409,8.2,1.6,70.3,29.2,100.1,71.4,30.7,100.0,6.6,5.4,13.6,,19.1,100.1,6.0,13.6,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,256,1,0583,50583,150,3,y,-20,,,134253,1,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,256,,117.76,D2500,6.4,1.2,71.5,28.2,99.1,70.3,31.6,99.2,6.4,6.5,13.4,,19.2,99.2,6.5,13.4,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,256,2,0584,50584,150,4,y,-10,,,134253,2,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,256,,126.18,D2501,9.0,1.7,72.3,30.5,100.2,71.6,29.6,99.7,6.3,6.4,13.2,,19.2,100.0,6.3,13.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,256,3,0585,50585,150,5,y,-10,,,134253,3,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,256,,98.08,D2502,6.0,1.1,69.5,27.3,100.4,68.3,28.3,99.7,5.9,5.2,13.4,,18.7,100.1,5.6,13.4,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,256,4,0586,50586,152,1,y,-20,,,134253,4,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,256,,87.03,D2503,6.1,1.1,72.0,31.4,100.4,70.9,32.9,99.1,6.2,5.7,11.2,,18.0,99.8,5.9,11.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,256,5,0587,50587,152,2,y,-20,,,134253,5,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,256,,104.68,D2504,6.5,1.1,73.8,27.6,100.6,72.4,29.8,100.6,6.0,6.3,9.8,,17.5,100.6,6.1,9.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,256,6,0588,50588,152,3,y,-20,,,134253,6,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,256,,119.30,D2505,7.5,1.4,73.8,30.4,101.1,73.8,23.2,100.0,6.5,7.1,10.2,,17.9,100.6,6.8,10.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,256,7,0589,50589,152,4,y,-20,,,134253,7,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,256,,120.12,D2506,9.6,1.7,74.3,27.6,100.7,73.2,29.6,101.0,6.8,6.4,9.8,,17.8,100.9,6.6,9.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,256,8,0590,50590,152,5,y,-20,,,134253,8,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,256,,121.38,D2507,8.5,1.5,72.9,28.3,100.0,73.3,24.5,99.7,6.8,7.0,10.8,,17.8,99.9,6.9,10.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,256,9,0591,50591,152,6,y,-10,,,134253,9,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,256,,111.80,D2508,8.8,1.5,74.8,25.1,101.1,75.0,26.4,100.6,5.9,7.4,9.2,,17.5,100.9,6.7,9.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,256,10,0592,50592,154,1,w,-10,,,134253,10,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,256,,92.30,D2509,6.6,1.2,70.9,28.7,99.2,70.8,32.0,101.0,5.8,5.8,12.8,,18.2,100.1,5.8,12.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,256,11,0593,50593,155,1,y,-20,,,134253,11,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,256,,110.59,D2510,7.4,1.4,73.9,31.6,101.0,74.3,26.9,99.7,6.9,6.4,10.2,,18.7,100.4,6.7,10.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,256,12,0594,50594,155,2,w,-10,,,134253,12,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,256,,106.57,D2511,9.3,1.7,73.9,29.3,99.9,73.4,29.4,100.7,6.8,6.6,10.0,,18.2,100.3,6.7,10,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,256,13,0595,50595,155,3,y,-20,,,134253,13,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,256,,120.32,D2512,8.1,1.5,73.6,25.2,99.5,73.9,26.4,99.3,5.5,5.9,10.8,,18.2,99.4,5.7,10.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,256,14,0596,50596,155,4,y,-10,,,134253,14,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,256,,96.67,D2513,6.7,1.2,74.7,24.5,100.2,74.1,26.8,99.5,5.8,5.7,10.2,,18.0,99.9,5.7,10.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,256,15,0597,50597,155,5,y,-10,,,134253,15,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,256,,107.60,D2514,7.6,1.4,74.2,30.3,100.0,74.8,24.4,99.5,5.5,6.1,10.2,,18.3,99.8,5.8,10.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,256,16,0598,50598,155,6,w,-10,,,134253,16,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,256,,88.80,D2515,7.3,1.3,74.4,23.8,100.8,75.6,25.8,100.6,5.8,5.9,8.8,,17.6,100.7,5.9,8.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,256,17,0599,50599,156,1,y,-20,,,134253,17,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,256,,97.88,D2516,7.3,1.3,75.1,30.4,101.4,77.4,26.1,100.4,7.4,6.7,9.2,,17.2,100.9,7.0,9.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,256,18,0600,50600,156,2,y,-20,,,134253,18,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,256,,94.97,D2517,7.2,1.3,76.7,28.3,99.9,76.0,30.2,100.7,6.2,7.3,8.0,,18.1,100.3,6.8,8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,257,1,0601,50601,156,3,y,-20,,,134254,1,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,257,,103.22,D0653,4.2,0.8,75.4,31.1,100.4,75.0,29.4,101.5,7.0,6.3,7.5,,18.1,101.0,6.7,7.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,257,2,0602,50602,157,1,w,-30,,,134254,2,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,257,,70.90,D0654,3.3,0.6,72.2,30.4,100.5,72.3,32.1,100.8,6.9,6.4,10.0,,16.9,100.7,6.6,10,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,257,3,0603,50603,157,2,w,-30,,,134254,3,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,257,,101.40,D0655,4.3,0.8,71.8,32.2,99.7,71.4,31.5,100.0,6.8,6.6,12.0,,17.6,99.9,6.7,12,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,257,4,0604,50604,157,3,w,-30,,,134254,4,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,257,,100.07,D0656,4.2,0.7,73.7,35.1,99.7,72.7,31.0,100.7,6.5,7.0,11.0,,17.8,100.2,6.7,11,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,257,5,0605,50605,157,4,w,-30,,,134254,5,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,257,,100.24,D0657,3.9,0.7,72.5,27.5,99.5,73.8,27.0,99.9,6.2,6.0,11.0,,17.5,99.7,6.1,11,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,257,6,0606,50606,157,5,w,-30,,,134254,6,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,257,,86.82,D0658,4.2,0.7,70.5,36.8,101.8,71.3,28.6,99.8,6.1,6.8,11.8,,16.8,100.8,6.4,11.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,257,7,0607,50607,158,1,w,10,,,134254,7,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,257,,131.68,D0659,5.9,1.1,75.3,31.1,101.7,75.0,35.5,105.3,6.6,6.3,7.0,,18.6,103.5,6.5,7,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,257,8,0608,50608,158,2,w,20,,,134254,8,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,257,,131.31,D0660,5.0,1.0,74.7,36.0,100.6,72.7,39.5,102.0,5.8,5.8,10.8,,19.0,101.3,5.8,10.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,257,9,0609,50609,158,3,w,20,,,134254,9,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,257,,115.05,D0661,4.6,0.9,75.3,32.6,101.5,73.9,36.5,101.2,6.3,6.5,9.0,,18.3,101.4,6.4,9,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,257,10,0610,50610,159,1,y,-20,,,134254,10,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,257,,130.93,D0662,4.7,0.9,70.9,29.4,99.1,70.9,25.9,99.1,6.6,6.7,13.0,,18.9,99.1,6.7,13,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,257,11,0611,50611,159,2,y,-20,,,134254,11,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,257,,111.72,D0663,4.4,0.8,71.0,27.9,98.8,70.5,27.0,99.6,6.2,6.2,13.2,,18.9,99.2,6.2,13.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,257,12,0612,50612,159,3,y,-10,,,134254,12,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,257,,111.73,D0664,4.4,0.8,71.0,27.4,98.4,70.8,28.6,99.6,6.6,6.4,13.7,,19.1,99.0,6.5,13.7,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,257,13,0613,50613,159,4,y,-20,,,134254,13,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,257,,108.69,D0665,4.2,0.8,70.0,27.2,99.7,67.4,26.8,98.1,5.1,5.5,14.1,,18.8,98.9,5.3,14.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,257,14,0614,50614,159,5,y,-20,,,134254,14,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,257,,113.53,D0666,4.3,0.8,67.2,26.0,97.9,68.0,26.1,100.1,5.0,5.8,14.0,,18.6,99.0,5.4,14,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,257,15,0615,50615,160,1,y,-20,,,134254,15,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,257,,112.59,D0667,5.0,0.9,74.3,32.3,100.7,72.4,32.9,100.8,7.2,6.5,11.0,,18.3,100.8,6.8,11,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,257,16,0616,50616,160,2,y,-20,,,134254,16,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,257,,122.83,D0668,5.4,1.0,74.2,31.1,99.9,73.2,28.2,100.0,6.1,6.9,11.1,,18.5,100.0,6.5,11.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,257,17,0617,50617,160,3,y,-20,,,134254,17,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,257,,95.76,D0669,3.9,0.7,70.0,31.7,99.9,69.9,28.4,100.2,5.9,5.5,12.2,,18.2,100.1,5.7,12.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,257,18,0618,50618,160,4,w,-20,,,134254,18,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,257,,94.33,D0670,3.7,0.7,72.5,30.0,100.0,72.3,32.7,100.7,6.2,6.7,12.0,,18.3,100.4,6.4,12,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,258,1,0619,50619,161,1,y,-10,,,134255,1,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,258,,131.88,D2518,10.3,1.9,72.3,32.0,100.4,72.3,28.5,100.2,7.0,6.4,10.2,,18.7,100.3,6.7,10.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,258,2,0620,50620,161,2,w,-10,,,134255,2,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,258,,125.55,D2519,8.1,1.5,74.5,28.5,100.7,73.9,27.8,99.9,7.4,7.8,10.0,,18.6,100.3,7.6,10,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,258,3,0621,50621,161,3,w,-10,,,134255,3,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,258,,136.76,D2520,9.1,1.7,74.1,30.2,100.1,73.2,32.1,100.6,8.5,8.2,10.2,,18.8,100.4,8.3,10.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,258,4,0622,50622,161,4,w,-10,,,134255,4,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,258,,106.37,D1681,7.1,1.3,72.7,29.7,100.4,72.6,31.3,100.4,8.0,7.9,11.0,,18.5,100.4,8.0,11,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,258,5,0623,50623,162,1,w,-30,,,134255,5,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,258,,86.05,D1682,5.9,1.0,67.8,32.5,100.6,64.3,31.6,99.9,5.3,5.3,13.4,,17.7,100.3,5.3,13.4,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,258,6,0624,50624,162,2,w,-30,,,134255,6,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,258,,80.68,D1683,5.8,1.1,68.3,30.4,99.9,67.9,30.8,100.6,5.5,4.9,14.0,,18.4,100.3,5.2,14,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,258,7,0625,50625,162,3,w,-30,,,134255,7,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,258,,95.27,D1684,6.6,1.2,71.6,29.4,99.1,70.8,29.8,99.7,5.6,5.5,12.2,,18.4,99.4,5.5,12.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,258,8,0626,50626,162,4,w,-30,,,134255,8,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,258,,90.98,D1685,7.0,1.2,70.4,34.1,99.7,68.7,31.6,101.6,6.3,6.4,12.8,,17.8,100.7,6.3,12.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,258,9,0627,50627,162,5,w,-30,,,134255,9,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,258,,93.25,D1686,6.6,1.2,72.6,27.4,99.6,70.9,33.3,99.7,5.7,6.1,11.8,,17.8,99.7,5.9,11.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,258,10,0628,50628,163,1,p,-10,,,134255,10,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,258,,105.73,D1687,7.7,1.4,72.8,29.0,100.5,74.0,29.0,100.0,8.2,7.5,10.0,,17.8,100.3,7.9,10,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,258,11,0629,50629,163,2,w,-20,,,134255,11,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,258,,95.52,D1688,7.0,1.3,73.5,28.0,100.4,73.2,26.8,100.5,6.4,6.2,10.2,,18.3,100.5,6.3,10.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,258,12,0630,50630,163,3,w,-10,,,134255,12,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,258,,88.53,D1689,6.6,1.2,72.6,29.8,100.4,73.3,24.6,100.2,7.1,7.2,10.0,,18.0,100.3,7.1,10,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,258,13,0631,50631,163,4,p,-20,,,134255,13,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,258,,98.87,D1690,6.9,1.3,73.9,29.7,101.6,74.2,29.1,100.6,6.1,6.2,10.4,,18.0,101.1,6.2,10.4,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,258,14,0632,50632,165,1,p,-20,,,134255,14,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,258,,121.67,D1691,8.8,1.7,72.8,26.3,100.5,73.5,30.9,101.6,7.5,6.5,11.4,,18.8,101.1,7.0,11.4,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,258,15,0633,50633,165,2,p,-30,,,134255,15,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,258,,100.33,D1692,7.4,1.4,73.1,33.5,101.0,73.6,27.9,100.5,7.1,6.8,10.2,,18.3,100.8,7.0,10.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,258,16,0634,50634,166,1,p,20,,,134255,16,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,258,,110.30,D1693,8.1,1.5,74.3,34.3,101.0,74.6,32.3,101.3,7.7,7.1,9.8,,18.9,101.2,7.4,9.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,258,17,0635,50635,166,2,w,20,,,134255,17,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,258,,98.86,D1694,7.5,1.4,73.7,37.2,101.9,72.6,37.8,101.6,6.5,5.2,10.0,,18.6,101.8,5.9,10,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,258,18,0636,50636,166,3,w,20,,,134255,18,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,258,,119.31,D1695,8.8,1.7,73.1,34.7,101.1,72.3,36.2,102.1,6.9,7.2,11.0,,19.3,101.6,7.0,11,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,259,1,0637,50637,166,4,w,20,,,134256,1,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,259,,111.20,D2617,6.7,1.3,71.9,31.0,99.8,71.8,28.6,99.1,5.8,7.2,12.1,,19.3,99.5,6.5,12.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,259,2,0638,50638,166,5,w,20,,,134256,2,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,259,,106.50,D2618,4.6,0.9,72.2,35.0,100.0,71.4,30.5,99.9,7.3,6.7,13.0,,19.1,100.0,7.0,13,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,259,3,0639,50639,168,1,pi,30,,,134256,3,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,259,,134.00,D2619,4.7,0.9,71.0,33.5,101.4,73.1,30.9,101.4,9.4,7.4,10.4,,18.0,101.4,8.4,10.4,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,259,4,0640,50640,168,2,pi,30,,,134256,4,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,259,,158.20,D2620,7.3,1.4,73.1,28.5,99.8,72.5,29.5,100.7,8.3,8.1,12.0,,18.8,100.3,8.2,12,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,259,5,0641,50641,168,3,pi,30,,,134256,5,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,259,,140.90,D2621,7.7,1.4,70.8,33.1,103.7,72.9,31.2,102.4,7.7,7.4,8.6,,17.8,103.1,7.5,8.6,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,259,6,0642,50642,168,4,pi,40,,,134256,6,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,259,,145.00,D2622,6.4,1.1,72.2,36.3,104.6,72.5,33.8,104.5,8.3,7.1,10.0,,17.9,104.6,7.7,10,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,259,7,0643,50643,169,1,w,-10,,,134256,7,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,259,,115.10,D2623,6.0,1.1,72.8,30.4,100.2,72.9,31.0,100.9,7.1,6.7,11.1,,18.8,100.6,6.9,11.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,259,8,0644,50644,169,2,y,-10,,,134256,8,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,259,,119.60,D2624,5.2,0.9,71.9,32.6,100.0,72.5,26.0,99.1,6.8,6.4,12.0,,18.1,99.6,6.6,12,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,259,9,0645,50645,169,3,y,10,,,134256,9,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,259,,136.80,D2625,5.5,1.0,73.4,28.2,99.5,71.5,33.0,100.6,7.6,6.7,11.0,,17.7,100.1,7.2,11,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,259,10,0646,50646,169,4,y,-10,,,134256,10,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,259,,149.90,D2626,6.4,1.2,70.9,28.1,99.0,71.3,30.7,99.3,6.7,5.7,13.9,,18.7,99.2,6.2,13.9,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,259,11,0647,50647,169,5,y,10,,,134256,11,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,259,,133.90,D2627,6.2,1.1,72.8,29.8,100.5,72.8,35.8,101.8,7.3,7.6,10.9,,18.1,101.2,7.5,10.9,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,259,12,0648,50648,170,1,w,-10,,,134256,12,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,259,,98.60,D2628,3.8,0.7,70.4,30.0,98.5,71.0,34.6,99.8,6.7,6.8,13.0,,18.8,99.2,6.8,13,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,259,13,0649,50649,170,2,w,-10,,,134256,13,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,259,,111.20,D2629,5.7,1.1,71.5,29.4,99.9,71.5,30.1,99.6,5.9,5.1,13.1,,18.8,99.8,5.5,13.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,259,14,0650,50650,170,3,w,-10,,,134256,14,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,259,,94.30,D2630,4.8,0.9,69.2,32.7,99.4,71.7,27.4,98.6,6.0,5.2,13.2,,19.1,99.0,5.6,13.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,259,15,0651,50651,170,4,w,-10,,,134256,15,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,259,,102.80,D2631,4.3,0.8,69.8,39.0,100.3,68.8,33.1,100.1,5.5,5.7,13.2,,19.2,100.2,5.6,13.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,259,16,0652,50652,171,1,w,-20,,,134256,16,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,259,,143.20,D2632,6.4,1.2,72.5,29.4,100.0,71.9,35.1,100.6,7.5,5.7,11.3,,18.7,100.3,6.6,11.3,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,259,17,0653,50653,171,2,w,-20,,,134256,17,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,259,,131.30,D2633,5.4,1.0,74.0,34.2,100.6,74.2,31.0,100.6,6.6,7.1,10.0,,18.1,100.6,6.9,10,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,259,18,0654,50654,171,3,y,-20,,,134256,18,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,259,,130.50,D2634,4.8,0.9,70.5,29.9,98.8,70.2,27.2,99.2,6.4,5.9,13.0,,18.6,99.0,6.1,13,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,260,1,0655,50655,171,4,w,-20,,,134257,1,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,260,,131.36,D2653,6.1,1.1,73.9,25.9,98.9,73.3,30.3,99.7,8.1,6.8,11.5,,18.7,99.3,7.4,11.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,260,2,0656,50656,171,5,w,-20,,,134257,2,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,260,,117.70,D2654,4.7,0.9,73.6,29.9,100.2,73.3,30.8,100.9,7.4,6.3,10.5,,18.3,100.6,6.8,10.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,260,3,0657,50657,172,1,.,-10,,,134257,3,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,260,,95.13,D2655,5.4,1.0,72.5,32.1,101.4,72.6,30.2,100.7,7.4,6.1,10.5,,17.8,101.1,6.8,10.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,260,4,0658,50658,172,2,y,-10,,,134257,4,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,260,,113.36,D2656,5.3,1.0,72.0,29.0,100.3,72.6,28.0,99.5,6.0,7.3,11.5,,18.1,99.9,6.6,11.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,260,5,0659,50659,172,3,.,-10,,,134257,5,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,260,,114.55,D2657,5.3,1.0,73.8,28.3,100.4,72.3,30.6,101.0,7.6,7.6,11.5,,18.5,100.7,7.6,11.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
5,260,6,0660,50660,172,4,y,-10,,,134257,6,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Spur,5,260,,112.48,D2658,4.8,0.9,70.4,35.2,101.0,70.4,33.2,100.7,6.3,6.7,12.0,,18.1,100.9,6.5,12,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,
