Vine,Tray,TrayFruit,FruitUUID,ShootUUID,Quadrant,QuadrantFromLeader,QuadrantFromTrunk,FruitPos,FloweringColour,FloweringDate,SubTLeaf,Height,Notes,SeedCount,FASTDate,OrchName,ExptName,Cultivar,TmtNAME,BlockNAME,PlotNAME,Location,FreshWeight,DishID,FWslice,DWslice,L1,Chroma1,Hue1,L2,Chroma2,Hue2,Firm1,Firm2,SSC1,SSC2,DryMatter,AvHue,AvFirm,AvSSC,Comments
5,274,1,50902,5-262,28,1,2,4,w,2019-11-06,,-10,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,274,,108.46,D2581,5.1,0.9,72.7,31.3,100.7,72.1,31.9,100.9,7.1,7,13.5,,18.5,100.8,7,13.5,
5,274,2,50903,5-264,28,1,2,1,w,2019-11-06,,10,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,274,,115.55,D2582,5.4,1,71.8,30.7,101,70.2,27.7,100.1,5.9,6.8,12.5,,19,100.6,6.3,12.5,
5,274,3,50904,5-264,28,1,2,2,w,2019-11-06,,10,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,274,,119.49,D2583,5.5,1,72.2,36.6,101.8,72.7,28.1,100.4,6.7,7,11,,18.5,101.1,6.9,11,
5,274,4,50905,5-264,28,1,2,3,w,2019-11-06,,10,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,274,,121.72,D2584,5.2,1,69.6,40.6,103,70.5,34.1,101.5,5.7,6.6,11,,18.8,102.3,6.2,11,
5,274,5,50906,5-265,28,1,2,1,w,2019-11-06,,10,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,274,,111.87,D2585,5.5,1,72.8,25.7,100.2,72.5,23.2,99.1,6.4,6,11.5,,18.8,99.7,6.2,11.5,
5,274,6,50907,5-265,28,1,2,2,w,2019-11-06,,10,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,274,,130.31,D2586,5.6,1.1,71.4,34.1,100.7,71.8,24.5,99.8,6.7,6.8,12.5,,19.1,100.3,6.7,12.5,
5,274,7,50908,5-265,28,1,2,3,w,2019-11-06,,10,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,274,,139.24,D2587,6.4,1.2,72.6,30.3,100.1,72.3,33.8,100.4,6,6.1,12,,19.2,100.3,6.1,12,
5,274,8,50909,5-265,28,1,2,4,y,2019-11-04,,10,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,274,,122.11,D2588,5.1,1,71.6,32.2,100.7,71,27.1,99.9,5.6,6,12.5,,19.3,100.3,5.8,12.5,
5,274,9,50910,5-265,28,1,2,5,w,2019-11-06,,20,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,274,,112.52,D2589,4.4,0.8,72,28.4,100.9,69.6,28.9,99.9,6,6.4,13.5,,18.8,100.4,6.2,13.5,
5,274,10,50911,5-266,28,1,2,1,y,2019-11-04,,-20,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,274,,111.68,D2590,5.1,0.9,72,28.3,98.7,70.7,27.9,100.1,7.2,6.6,12.5,,18.3,99.4,6.9,12.5,
5,274,11,50912,5-266,28,1,2,2,y,2019-11-04,,-20,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,274,,118.47,D2591,4.8,0.9,72.2,33.9,101.2,73.3,26.7,100.1,7.5,6.7,12.5,,18,100.7,7.1,12.5,
5,274,12,50913,5-266,28,1,2,3,y,2019-11-04,,-20,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,274,,106.67,D2592,4.9,0.9,71.8,27.9,99.1,72.3,26,99.3,6.9,6.7,12.5,,18.5,99.2,6.8,12.5,
5,274,13,50914,5-266,28,1,2,4,y,2019-11-04,,-20,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,274,,108.9,D2593,4.9,0.9,72,34.7,99.7,72.5,28.2,99.1,6.9,6.9,13,,18.1,99.4,6.9,13,
5,274,14,50915,5-266,28,1,2,5,y,2019-11-04,,-30,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,274,,102.03,D2594,4.7,0.8,68.1,28.9,100.4,68.1,29.9,99.9,5.2,6.6,12,,17.6,100.2,5.9,12,
5,274,15,50916,5-266,28,1,2,6,w,2019-11-06,,-20,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,274,,99.43,D2595,4.5,0.8,70.1,28.6,99.2,71.1,31.8,100.5,6.4,6.2,13,,18.2,99.9,6.3,13,
5,274,16,50917,5-267,28,1,2,1,y,2019-11-04,,-30,,x,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,274,,103.42,D2596,5.1,1,72.3,29.1,99.8,69.5,35.9,101.3,6.8,6.8,14,,19.2,100.6,6.8,14,
5,274,17,50918,5-267,28,1,2,2,y,2019-11-04,,-30,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,274,,99.62,D2597,4.2,0.8,67,24.3,99.1,66.9,27,99.9,5.4,5.9,14.5,,19,99.5,5.6,14.5,
5,274,18,50919,5-267,28,1,2,3,y,2019-11-04,,-40,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,274,,87.18,D2598,4.1,0.8,64.8,30,100.2,67.4,30.9,99.6,5.1,5.6,14,,18.4,99.9,5.3,14,
5,275,1,50920,5-267,28,1,2,4,y,2019-11-04,,40,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,275,,95.2,D1872,4.2,0.8,66.3,28.3,99.5,67.6,24.5,99.3,5.4,5.8,14,,18.9,99.4,5.6,14,
5,275,2,50921,5-267,28,1,2,5,y,2019-11-04,,-40,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,275,,90.61,D1873,4.4,0.8,65,32.3,99.9,67.2,28.7,100,5.8,5.8,14,,18.5,100,5.8,14,
5,275,3,50922,5-267,28,1,2,6,y,2019-11-04,,-40,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,275,,100.76,D1874,4.7,0.9,69.9,32.8,99.9,68.9,34.3,98.2,5.6,6.1,13.6,,19.3,99.1,5.8,13.6,
5,275,4,50923,5-268,29,2,2,1,y,2019-11-04,,-10,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,275,,120.37,D1875,5.7,1.1,72,31.1,99.2,71.3,31,100.4,6.5,6.5,12.3,,19.7,99.8,6.5,12.3,
5,296,10,509231,5-268,29,2,2,2,y,2019-11-04,,-10,out of sequence,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,296,,79.54,D1900,4.1,0.8,72.7,32.5,100.8,71.7,31.5,101.5,6.6,6.7,11.7,,18.6,101.2,6.6,11.7,
5,275,5,50924,5-268,29,2,2,3,y,2019-11-04,,-10,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,275,,103.92,D1876,4.8,1,70.3,27.3,99.6,70,26.7,98.7,6.5,6.4,14,,20.4,99.2,6.4,14,
5,275,6,50925,5-268,29,2,2,4,y,2019-11-04,,-10,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,275,,119.36,D1877,5.2,1,71.1,33.6,100.1,70.9,33,99.5,5.7,5.4,13.5,,20,99.8,5.6,13.5,
5,275,7,50926,5-268,29,2,2,5,y,2019-11-04,,-10,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,275,,129.32,D1878,5.7,1.1,69,30.4,98.5,71.6,29.8,99.2,5.7,5.8,13.9,,19.3,98.9,5.8,13.9,
5,275,8,50927,5-268,29,2,2,6,y,2019-11-04,,-10,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,275,,134.28,D1879,5.5,1.1,72.8,25.9,97.6,73.8,23.8,99.1,6.6,6.6,13.9,,20.2,98.4,6.6,13.9,
5,275,9,50928,5-268,29,2,2,7,y,2019-11-04,,-20,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,275,,140.03,D1880,6.3,1.2,71.6,26.8,98.7,71.4,32.7,100.5,6.7,7.8,12.5,,19.2,99.6,7.3,12.5,
5,275,10,50929,5-268,29,2,2,8,y,2019-11-04,,-10,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,275,,121.24,D1881,5.9,1.2,70.7,29.2,99.6,71.5,36.9,101.5,5.7,5.4,13,,19.8,100.6,5.5,13,
5,275,11,50930,5-269,29,2,2,1,y,2019-11-04,,-10,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,275,,133.54,D1882,5.6,1.2,68.6,27,99.5,68.3,29.1,99.5,5.3,4.3,15,,21,99.5,4.8,15,
5,275,12,50931,5-269,29,2,2,2,r,2019-11-02,,-20,,x,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,275,,132.83,D1883,5.9,1.2,69.6,24.3,99.1,69.8,27.8,99.9,6,5.7,13.3,,21.1,99.5,5.8,13.3,
5,275,13,50932,5-269,29,2,2,3,r,2019-11-02,,-20,,x,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,275,,150.5,D1884,6.2,1.3,65.5,28.3,98.7,70.1,24.5,98.7,5.8,5,14,,21.5,98.7,5.4,14,
5,275,14,50933,5-269,29,2,2,4,r,2019-11-02,,-10,,x,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,275,,141.3,D1885,6,1.2,66.6,27.7,98.9,68.7,28.2,100,6.3,4.7,14.5,,20.5,99.5,5.5,14.5,
5,275,15,50934,5-269,29,2,2,5,y,2019-11-04,,-10,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,275,,195.05,D1886,7.5,1.5,67.1,27.6,99.9,69.5,25.1,98.2,4.5,4.5,14,,20,99.1,4.5,14,
5,275,16,50935,5-270,29,2,2,1,y,2019-11-04,,-20,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,275,,112.48,D1887,5,0.9,70.2,32,99.3,72.7,28.1,98.9,6.6,4.8,12.9,,18.5,99.1,5.7,12.9,
5,275,17,50936,5-270,29,2,2,2,y,2019-11-04,,-20,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,275,,111.13,D1888,5.2,1,71,31.1,99.3,71.7,31.1,99.6,5.4,5.8,12.8,,19.4,99.5,5.6,12.8,
5,275,18,50937,5-270,29,2,2,3,y,2019-11-04,,-20,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,275,,117.21,D1889,4.8,0.9,73.4,31.6,100.5,73.2,30.7,99.1,6.5,6.3,11.5,,19,99.8,6.4,11.5,
5,276,1,50938,5-270,29,2,2,4,y,2019-11-04,,-20,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,276,,105.86,D0689,4.1,0.8,72.5,31,98.5,71.9,26.3,100.1,6.2,5.6,12,,18.2,99.3,5.9,12,
5,276,2,50939,5-270,29,2,2,5,w,2019-11-06,,-30,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,276,,100.32,D0690,3.9,0.8,71.1,27.1,99,69.8,30.8,99.6,5.1,4.9,13,,19.3,99.3,5,13,
5,276,3,50940,5-271,29,2,2,1,w,2019-11-06,,-30,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,276,,111.69,D0691,4.8,0.9,69.5,36.8,99.9,67.3,35.7,100.2,5.8,5.9,14,,19.4,100.1,5.8,14,
5,276,4,50941,5-271,29,2,2,2,w,2019-11-06,,-30,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,276,,85.66,D0692,3.4,0.6,62.1,30.1,100.1,61.4,30.2,100.6,4.1,4.1,15.1,,18.7,100.4,4.1,15.1,
5,276,5,50942,5-271,29,2,2,3,w,2019-11-06,,-30,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,276,,84.31,D0693,3.6,0.6,62.3,24.5,99.4,62.2,28.3,100.2,5,4.3,15,,17.9,99.8,4.6,15,
5,276,6,50943,5-271,29,2,2,4,w,2019-11-06,,-30,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,276,,97.27,D0694,3.7,0.7,67.1,30.9,100,68.3,33.9,101.5,5.3,4.8,14.5,,19,100.8,5,14.5,
5,276,7,50944,5-271,29,2,2,5,w,2019-11-06,,-30,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,276,,87.43,D0695,3.4,0.6,59.4,28.8,99.9,61.2,31.2,100.9,4.1,3.4,15.3,,18.6,100.4,3.8,15.3,
5,276,8,50945,5-272,29,2,2,2,,,,,fell off,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,276,,,,,,,,,,,,,,,,,,,,nf
5,276,9,50946,5-272,29,2,2,1,w,2019-11-06,,-20,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,276,,76.44,D0696,3.5,0.6,68.1,32.2,100,67.4,33.6,100.3,6,5.2,13.8,,17.8,100.2,5.6,13.8,
5,276,10,50947,5-273,29,2,2,1,y,2019-11-04,,-20,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,276,,114.91,D0697,4.4,0.9,70.4,32,99,70.4,30.2,98.7,5.3,5.3,14.8,,19.7,98.9,5.3,14.8,
5,276,11,50948,5-273,29,2,2,2,w,2019-11-06,,-20,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,276,,109.43,D0698,3.8,0.8,70.8,35.2,98.9,71.9,33.1,100.5,5.1,5.4,13.2,,19.5,99.7,5.3,13.2,
5,276,12,50949,5-273,29,2,2,3,w,2019-11-06,,-20,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,276,,104.02,D0699,3.8,0.7,72.5,34.1,98.7,72.4,35.2,100.2,5.5,4.8,13,,18.6,99.5,5.1,13,
5,276,13,50950,5-274,29,2,2,1,y,2019-11-04,,-20,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,276,,106.91,D0700,4.3,0.8,66.6,27.8,99.6,67.6,33.6,99.9,4.8,5,14.9,,18.7,99.8,4.9,14.9,
5,276,14,50951,5-274,29,2,2,2,w,2019-11-06,,-20,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,276,,92.72,D0701,3.7,0.7,70.2,33.1,100.2,70,34.1,100.9,5.7,6.2,13,,18.4,100.6,6,13,
5,276,15,50952,5-274,29,2,2,3,w,2019-11-06,,-20,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,276,,87.86,D0702,3.6,0.6,69.7,35.7,101.6,70.7,35.3,100,6.3,6.5,12.2,,17.5,100.8,6.4,12.2,
5,276,16,50953,5-275,29,2,2,1,y,2019-11-04,,-30,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,276,,153.36,D0703,5.2,1.1,65.1,26.8,98.4,62.2,27,98.4,2.9,2.6,16,,20.2,98.4,2.7,16,
5,276,17,50954,5-275,29,2,2,2,y,2019-11-04,,-10,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,276,,133.21,D0704,4.9,1,68.1,33.4,99,69.5,29.7,99.5,4.9,4.9,14.1,,19.5,99.3,4.9,14.1,
5,276,18,50955,5-275,29,2,2,3,y,2019-11-04,,-10,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,276,,139.37,D0705,5.2,1,69.8,27.9,98.7,70.1,28.7,99.2,4.3,4.9,15,,20.2,99,4.6,15,
5,277,1,50956,5-275,29,2,2,4,y,2019-11-04,,-10,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,277,,133.06,D1612,8.4,1.7,69.2,29.5,100.1,67.1,29.9,100.1,5.5,5.4,14.5,,19.7,100.1,5.5,14.5,
5,277,2,50957,5-276,30,3,2,1,w,2019-11-06,,-20,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,277,,133.06,D1613,8.6,1.7,69.3,36.7,100.2,69.2,28.9,98.7,4.8,4.5,14.5,,19.3,99.5,4.6,14.5,
5,277,3,50958,5-276,30,3,2,2,w,2019-11-06,,-20,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,277,,112.36,D1614,6.4,1.2,61.5,25.5,99.8,62.2,31.3,99.4,3.6,3.5,14.5,,18.3,99.6,3.6,14.5,
5,277,4,50959,5-276,30,3,2,3,w,2019-11-06,,-20,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,277,,93.91,D1615,4.7,0.9,68,33.3,99.5,68.7,33.5,99,4.4,4.5,14,,19.5,99.3,4.4,14,
5,277,5,50960,5-276,30,3,2,4,w,2019-11-06,,-20,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,277,,77.32,D1616,6.4,1.2,69.7,28.3,99.3,70.6,31,99.6,5.1,5.3,13.5,,18.4,99.5,5.2,13.5,
5,277,6,50961,5-277,36,3,3,1,w,2019-11-06,,-30,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,277,,96.01,D1617,6.3,1.2,57.2,29.5,98.5,55.9,25.6,99,1.4,1.2,15.5,,19.3,98.8,1.3,15.5,
5,277,7,50962,5-277,36,3,3,2,w,2019-11-06,,-30,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,277,,82.29,D1618,4.7,0.9,50.9,22.1,98.8,52,23.2,98.7,1.6,1.5,16,,18.6,98.8,1.6,16,
5,277,8,50963,5-277,36,3,3,3,w,2019-11-06,,-30,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,277,,83.35,D1619,6.2,1.1,63.6,28.2,98.6,62.3,28.6,99.4,3.9,3.2,15,,18,99,3.6,15,
5,277,9,50964,5-277,36,3,3,4,w,2019-11-06,,-30,,x,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,277,,76.19,D1620,6,1.1,54.7,24.9,98.6,54.8,25.5,99.2,2.4,2.5,15.5,,18.1,98.9,2.5,15.5,
5,277,10,50965,5-277,36,3,3,5,w,2019-11-06,,-30,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,277,,98.6,D1621,7.1,1.3,64.5,31.6,99.7,64.3,28.9,99.5,3.5,3.5,14.5,,18.8,99.6,3.5,14.5,
5,277,11,50966,5-278,30,3,2,1,y,2019-11-04,,-20,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,277,,142.03,D1622,9.2,1.9,55.7,24.8,98.8,56.6,26.4,98.6,1.2,1.3,16.5,,20.9,98.7,1.2,16.5,
5,277,12,50967,5-279,30,3,2,1,y,2019-11-04,,-30,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,277,,147.28,D1623,8.6,1.7,67.7,26.4,97.2,66.8,27.4,98.1,2.5,2.7,16,,20.2,97.7,2.6,16,
5,277,13,50968,5-279,30,3,2,2,y,2019-11-04,,-30,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,277,,154.82,D1624,8,1.6,62.2,27.2,98.3,64.8,31.5,98.7,2.7,2.4,16,,20.5,98.5,2.6,16,
5,277,14,50969,5-279,30,3,2,3,y,2019-11-04,,-30,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,277,,139.41,D1625,8,1.6,61.2,26.8,99,63.1,27.6,99.3,1.7,2.5,16,,19.7,99.2,2.1,16,
5,277,15,50970,5-279,30,3,2,4,y,2019-11-04,,-30,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,277,,133.02,D1626,9.4,1.9,66.3,27.3,98.8,66.8,27.2,99.1,3.7,3.2,15.5,,20.1,99,3.4,15.5,
5,277,16,50971,5-279,30,3,2,5,w,2019-11-06,,-30,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,277,,129.61,D1627,8.1,1.6,69.3,31.1,99.3,69.6,27.4,99.3,3.9,4.2,15,,19.5,99.3,4,15,
5,277,17,50972,5-328,36,3,3,1,w,2019-11-06,,-20,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,277,,101.13,D1628,7.1,1.3,63.7,34.4,98.7,64.9,31,99,3.6,3.9,14.5,,18.9,98.9,3.8,14.5,
5,277,18,50973,5-328,36,3,3,2,w,2019-11-06,,-20,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,277,,93.21,D1629,6.9,1.3,59.5,30.1,99.7,63.1,31.1,99.3,3.4,3.1,15,,18.7,99.5,3.2,15,
5,278,1,50974,5-330,36,3,3,1,w,2019-11-06,,-30,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,278,,138.56,D1786,7.7,1.5,64.3,36.5,98.7,62.3,31.9,98.3,2.9,2.4,15.2,,19.4,98.5,2.6,15.2,
5,278,2,50975,5-330,36,3,3,2,w,2019-11-06,,-30,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,278,,122.86,D1787,7.3,1.4,60.2,29.1,98.5,60.3,28.6,98.6,2.3,2.1,16.2,,19,98.6,2.2,16.2,
5,278,3,50976,5-212,22,1,1,1,y,2019-11-04,,-20,off structural point 5-20,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,278,,90.26,D1788,5.5,1.1,65.5,31.8,99.5,67.8,27.2,98.7,5.7,4.8,14.8,,19.3,99.1,5.3,14.8,
5,278,4,50977,5-212,22,1,1,2,y,2019-11-04,,-10,off structural point 5-20,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,278,,82.54,D1789,5,1,65.4,36.4,100.6,67.6,29,99.3,5.1,4.9,15.2,,20,100,5,15.2,
5,278,5,50978,5-212,22,1,1,3,y,2019-11-04,,-20,off structural point 5-20,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,278,,85.6,D1790,5.2,1,66.6,37.1,99.2,66.4,28.7,99.2,3.4,4.2,14.3,,20.2,99.2,3.8,14.3,
5,278,6,50979,5-212,22,1,1,4,y,2019-11-04,,-20,off structural point 5-20,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,278,,114.61,D1791,7.6,1.5,68.5,37,100.4,71.5,30.9,99,5.4,5.1,14.2,,19.8,99.7,5.3,14.2,
5,278,7,50980,5-212,22,1,1,5,y,2019-11-04,,-20,off structural point 5-20,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,278,,113.36,D1792,7.2,1.4,68.3,30.2,99,66.7,35.2,99.4,5.5,5.6,14.8,,19.8,99.2,5.6,14.8,
5,278,8,50981,5-212,22,1,1,6,y,2019-11-04,,-10,off structural point 5-20,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,278,,118.16,D1793,7.7,1.5,69.8,33.9,100.1,69.4,35.4,100.2,5.6,5.2,14.6,,18.9,100.2,5.4,14.6,
5,278,9,50982,5-212,22,1,1,7,y,2019-11-04,,-20,off structural point 5-20,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,278,,120.49,D1794,7.8,1.5,69.5,29.8,98.7,69.7,34.5,99.4,5.4,5.4,14.9,,19.5,99.1,5.4,14.9,
5,278,10,50983,5-213,22,1,1,1,w,2019-11-06,,-10,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,278,,127.5,D1795,7.7,1.5,63.1,31.7,99.5,66.2,30.2,99.6,3.8,3.5,16,,20.1,99.6,3.7,16,
5,278,11,50984,5-213,22,1,1,2,w,2019-11-06,,-20,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,278,,116.62,D1796,6.9,1.4,64.5,32.6,99.4,67.1,28.5,99.9,3.9,4.6,15.5,,19.5,99.7,4.2,15.5,
5,278,12,50985,5-213,22,1,1,3,w,2019-11-06,,-10,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,278,,108.24,D1797,6.1,1.3,64.3,28.2,99.1,66.4,32.8,99.6,4.3,3.4,16,,20.4,99.4,3.8,16,
5,278,13,50986,5-213,22,1,1,4,w,2019-11-06,,-10,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,278,,108.1,D1798,5.8,1.2,66.5,29.5,99.1,67.1,28.4,99.8,4.5,3.3,15.8,,20.1,99.5,3.9,15.8,
5,278,14,50987,5-213,22,1,1,5,w,2019-11-06,,-10,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,278,,118.69,D1799,6.4,1.3,64.4,33.5,100.1,67.2,27.6,99.7,3.8,4.6,16,,20.2,99.9,4.2,16,
5,278,15,509871,5-214,22,1,1,1,w,2019-11-06,,-30,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,278,,106.13,D1800,6.1,1.2,62.1,28.3,99.1,61.8,26.3,98.7,2.8,2.6,16.2,,19.6,98.9,2.7,16.2,
5,278,16,509872,5-214,22,1,1,2,w,2019-11-06,,-30,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,278,,83.29,D3721,5,1,63.1,28.6,99.9,60.6,26.3,99.3,3.2,3.1,16.4,,19.2,99.6,3.1,16.4,
5,278,17,509873,5-215,22,1,1,1,w,2019-11-06,,-30,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,278,,103.76,D3722,5.9,1.3,58.8,24.9,99,58.9,23.5,98.6,1.7,1.6,16.8,,21.2,98.8,1.7,16.8,
5,278,18,509874,5-215,22,1,1,2,w,2019-11-06,,-30,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,278,,105.55,D3723,5.5,1.1,60,25.7,98.7,58,23.5,98.7,1.6,1.6,17.4,,20.2,98.7,1.6,17.4,
5,279,1,509875,5-215,22,1,1,3,p,2019-11-08,,-20,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,279,,76.58,D0706,3.4,0.7,60.1,23.4,100.1,58.5,23.1,99.5,2.3,2.7,16.2,,19.6,99.8,2.5,16.2,
5,279,2,50988,5-216,22,1,1,1,w,2019-11-06,,-10,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,279,,111.51,D0707,4.6,0.9,70,27.5,99.5,69.2,29,98.9,5.2,5,14.5,,19.7,99.2,5.1,14.5,
5,279,3,50989,5-216,22,1,1,2,w,2019-11-06,,-10,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,279,,117.17,D0708,5,1,69.8,27.7,99.9,70.1,29.2,99.7,6.2,5.8,14.3,,19.8,99.8,6,14.3,
5,279,4,50990,5-216,22,1,1,3,w,2019-11-06,,-10,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,279,,101.08,D0709,4.4,0.9,70.2,23.1,99.6,68.9,26,100.2,5.7,5,14.2,,19.5,99.9,5.4,14.2,
5,279,5,50991,5-216,22,1,1,4,w,2019-11-06,,-10,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,279,,123.18,D0710,5.1,1,71.5,21.9,98.1,70.2,23.2,99.3,5.4,5.5,14.3,,19.9,98.7,5.5,14.3,
5,279,6,50992,5-216,22,1,1,5,w,2019-11-06,,-10,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,279,,100.76,D0711,3.8,0.8,69.6,25.9,98.6,70,23.8,99.5,5,5.5,14.2,,19.9,99.1,5.2,14.2,
5,279,7,50993,5-216,22,1,1,6,w,2019-11-06,,-10,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,279,,111.73,D0712,4.2,0.9,61.1,24.6,99.9,62.8,22.1,99.5,3.4,2.8,16.2,,20.4,99.7,3.1,16.2,
5,279,8,50994,5-216,22,1,1,7,w,2019-11-06,,-10,,,30-Apr,KiwMac,Variability 9 Vines,Gold3,Spur,5,279,,107.36,D0713,4.3,0.8,71.2,24.2,99.4,71,24.9,99.9,7.3,6,13.8,,19.4,99.7,6.7,13.8,
